ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ALPA4,SMALL11,SMALL11,Consumo discricionário,61.49,62.26,57.142857142857146,,,0.9,,75.3,40.56,53.68,75.0,31,Fundo duplo,5,8,False,,False,,False,False,True,True,True,True,4,7,True,True,True,False,False,True,True,False,True,0.28,True,8795672576.0,12.54,2.43,13.95,8.77,19.37,17.96,13.17,8.03,0.84,1.73,0.41,0.29,110.02,43.9,7.74,16.06,67.4,-19.4,6.4,1.1,0.46,12.949999809265137,8.115320211517817,15.053918992365551,13.683213514574405,11.127794992106661,30.98086078771564,19.79332772548499,12.49561385104531,6.355304327071303,14.700669300235209,13.089413682809857,11.780472314528872,8,True,4.9,-9.0311004784689,13.51868352706498,n/d,2025-12-17,última,"A Alpargatas (ALPA4) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de consumo discricionário, evidenciada por um retorno sobre o patrimônio líquido de 19,4% e um retorno sobre o capital investido de 18,0%, ambos posicionados confortavelmente acima das médias de seus pares setoriais de 12,1% e 12,6%, respectivamente. Essa rentabilidade diferenciada convive com múltiplos de valuation que sugerem um preço justo, dado que o preço sobre o lucro de 12,54 e o preço sobre o valor patrimonial de 2,43 refletem uma relação equilibrada entre a alta qualidade de entrega da companhia e o valor cobrado pelo mercado. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente saudável, com uma relação de dívida líquida sobre o EBITDA de apenas 0,84, indicador que se situa muito abaixo da média do setor de 2,83 e que, somado a uma liquidez corrente de 1,73, garante robustez contra oscilações macroeconômicas. Essa folga financeira e o endividamento sob controle viabilizam um expressivo rendimento de dividendos de 13,95%, o qual se mostra sustentável e coerente com a forte geração de caixa da empresa, embora o crescimento de receita medido pelo indicador composto de cinco anos, de 43,9%, tenha ficado abaixo da média setorial de 55,5%. O checklist de critérios fundamentalistas corrobora essa solidez ao aprovar 5 dos 8 requisitos analisados, apontando fragilidades pontuais apenas na margem líquida de 13,17%, que não atingiu o patamar de 15%, no ritmo de expansão inferior ao dos concorrentes e na ocorrência de vendas por parte de pessoas internas à empresa. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 8,12 pelo método de Bazin e R$ 11,13 pela fórmula de Graham, passando por R$ 13,68 no fluxo de caixa descontado e R$ 15,05 no modelo de Gordon, até o otimista teto de R$ 30,98 proposto por Lynch. Essa divergência resulta em uma média de R$ 14,70 e uma mediana de R$ 13,09, estabelecendo um preço-teto ajustado com margem de segurança de R$ 11,78 que, frente à cotação atual de R$ 12,95, indica um potencial de valorização negativo de 9,0% em relação a essa métrica mais prudente. Em um balanço final, o ativo destaca-se positivamente por seu retorno financeiro superior, endividamento muito baixo e distribuição de proventos altamente atrativa, enquanto os principais pontos de atenção residem no crescimento histórico abaixo da média de mercado, na margem líquida abaixo da meta ideal e na ausência de margem de segurança imediata em relação ao preço-teto ajustado.",Fundo duplo,False,False,,,Em Alta,13.529999732971191,-4.28676966114534,-20.16029372699819,True,True,True,Fundo duplo — rompeu pescoço ~R$12.73 (candidato)
BBDC3,BOVA11,BOVA11,Produtos financeiros,61.05,60.06,66.66666666666667,15.65,,0.4,,51.13,65.33,66.43,74.31,32,Não,3,6,False,,True,,False,False,True,,True,True,4,6,True,False,False,,True,,True,False,True,,True,160107610112.0,6.3,0.89,9.61,8.7,14.13,0.0,26.07,,,,,0.99,54.78,17.8,12.38,17.96,18.7,-18.2,-6.8,1.16,0.85,14.699999809265137,9.130735883706867,16.937515064276237,30.916666265517943,29.447152815819848,35.19810203307529,27.206554767694904,15.603810756321137,,21.047867995298986,22.07203491598557,19.864831424387013,4,True,3.4,35.13490940228843,43.18277733604394,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.50238800048828,-10.921984085999037,-19.187266375285684,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.9%))
BBSE3,BOVA11,BOVA11,Insurance,61.01,60.01,66.66666666666667,,1.3,0.3,,68.46,31.33,61.0,91.67,33,Não,5,6,False,,True,,True,False,True,,False,True,4,6,True,True,False,,True,,True,True,True,,True,72913297408.0,7.87,6.64,17.86,12.84,84.38,0.0,87.93,,,,,,101.05,-0.1,28.02,40.52,34.0,-7.3,6.7,0.54,0.51,37.560001373291016,34.44827110208694,50.15668272463859,49.634563441197784,24.64594373406161,,60.03950341325418,12.74953758723075,,48.56975517029437,49.89562308291819,44.906060774626376,4,True,1.7,19.558197904005283,29.312442477258305,2026-11-03,2026-08-07,última,,,False,False,,,Lateral,40.51827621459961,-7.301087602148937,-7.86368240946802,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,60.89,59.03,71.42857142857143,,,0.0,,78.76,19.19,67.59,52.78,34,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,False,True,True,False,True,-0.17,True,228986978304.0,14.56,2.68,5.16,5.43,18.4,20.62,18.41,8.24,-0.57,1.02,0.03,3.78,79.08,24.6,11.06,16.9,34.2,-12.1,-5.7,0.66,0.45,14.850000381469727,5.760952742275204,8.251706739209586,10.434857592103196,11.27637835724381,9.465647371262795,14.759095164136435,5.192578016109804,10.284573854568992,9.428223729613727,9.875110612915893,8.887599551624305,8,True,2.8,-40.15084630762355,-36.51027954599553,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-7.9355167135423565,-12.609452929427679,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,60.55,59.47,66.66666666666667,,,0.0,,52.79,80.56,60.87,34.03,35,Não,4,8,False,,True,,False,,True,True,False,True,4,6,True,True,False,False,False,True,True,False,True,0.89,True,8290754048.0,4.91,0.78,3.23,3.24,15.83,10.88,4.49,3.6,1.92,1.71,0.56,0.37,15.9,-25.0,3.57,7.51,0.8,-52.0,-13.8,1.23,0.54,3.5999999046325684,0.8328833588124346,1.5449986305970662,9.714867359751839,8.725808969191174,12.135501072034431,4.3716568399516245,8.093969987605906,7.7410919720746865,,,,6,False,14.6,,,n/d,2025-11-21,última,,,False,False,,,Em Baixa,3.9800000190734863,-9.54774152311133,-52.53673364017555,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.5%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,60.54,58.62,71.42857142857143,,,0.5,,87.32,33.36,47.62,14.58,36,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,True,False,True,False,True,1.32,True,16806077440.0,12.43,3.25,2.3,1.39,26.12,23.37,21.63,7.21,2.09,1.84,0.92,0.83,17.25,269.5,27.05,47.43,8.4,-38.2,-6.7,0.94,0.43,29.31999969482422,2.906400337822472,5.391372626660686,31.25422332714568,21.881544623435456,38.65563959387594,16.44065963660094,28.541592623280213,21.33859105881133,,,,6,False,13.3,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta uma sólida eficiência operacional no setor de tecnologia da informação, com um retorno sobre o patrimônio líquido (ROE) de 26,1% e um retorno sobre o capital investido (ROIC) de 23,4%, ambos significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa alta qualidade de rentabilidade convive com múltiplos de preço que sugerem um valuation atrativo, dado que o preço sobre o lucro (P/L) de 12,43 e o preço sobre o valor patrimonial (P/VP) de 3,25 refletem uma relação de preço e qualidade bastante equilibrada, reforçada por um indicador preço/lucro ao crescimento (PEG) de 0,83. No que tange à saúde financeira, a companhia concilia essa forte rentabilidade com um endividamento controlado, embora a relação dívida líquida sobre EBITDA de 2,09 esteja acima da média dos pares de 1,23, patamar que ainda é mitigado por uma confortável liquidez corrente de 1,84. O rendimento de dividendos (DY) de 2,3% mostra-se modesto, o que é coerente com uma estratégia corporativa voltada ao reinvestimento para expansão, sustentada por um expressivo crescimento composto anual (CAGR) de receita nos últimos cinco anos de 269,5%, patamar que supera com folga a média setorial de 83,6%. No checklist de critérios fundamentalistas, a empresa atende a 6 de 8 requisitos, falhando apenas na relação de endividamento comparada ao setor e na ocorrência de venda de ações por pessoas de dentro da companhia. A análise do preço-teto revela uma enorme dispersão entre os métodos de avaliação, variando desde patamares muito baixos nos modelos focados em dividendos, como Bazin a R$ 2,91 e Gordon a R$ 5,39, até valores mais generosos em modelos de fluxo de caixa descontado (DCF) a R$ 31,25 e de crescimento, como o de Lynch a R$ 38,66, situando o preço atual de R$ 29,32 próximo ao limite do fluxo de caixa. Como prós, destacam-se o crescimento exponencial frente aos pares, as margens robustas e os elevados índices de retorno sobre o capital; como contras, pesam o endividamento superior à média do setor, a pressão vendedora de insiders e o baixo retorno em proventos para o acionista.",,True,False,,,Lateral,32.5099983215332,-9.812361708416539,-38.51156818007564,True,False,False,sem sinal (Lateral)
ITSA4,BOVA11,BOVA11,Financial Services,60.42,59.32,66.66666666666667,,,0.4,,61.8,46.62,,79.86,37,Não,5,6,False,,True,,False,False,True,,True,True,4,6,True,True,True,,True,,True,False,True,,True,139531501568.0,7.8,1.51,10.36,9.4,19.36,0.38,214.29,,,,,1.51,73.3,5.2,9.45,14.81,31.8,-16.0,-7.0,1.24,0.88,12.449999809265137,8.357122449214952,13.933443452216423,19.008524209528282,17.2077793599088,23.250356672158357,17.13239036810001,9.449972427657357,,14.607870119764915,15.532916910158216,13.979625219142394,4,True,2.3,12.286148058724699,17.332291916132547,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-10.302595773669998,-17.277393496882453,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.3%))
CMIG4,BOVA11,BOVA11,Serviços públicos,59.67,57.59,71.42857142857143,,,0.0,,56.1,56.61,41.65,98.61,39,Não,5,8,False,,True,,True,False,True,True,False,True,5,7,True,True,False,False,False,True,True,True,True,0.63,True,29550843904.0,6.15,1.03,10.16,17.43,16.75,9.62,11.15,6.22,2.35,0.93,0.69,,107.17,-5.8,9.45,13.28,9.3,-22.2,-9.3,0.97,0.72,10.329999923706055,12.85804848956897,18.72131860081242,17.468617757161457,19.468630702355508,,14.648087926680434,4.487131209600539,15.536134391575972,16.45013964469246,16.502376074368716,14.852138466931844,6,True,4.3,43.77675291989161,59.246270727857905,2026-08-13,2026-06-24,última,,,False,False,,,Em Baixa,11.279999732971191,-8.421984324062603,-22.538486501603185,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
TEND3,SMALL11,SMALL11,Consumo discricionário,59.46,64.07,33.333333333333336,,,0.9,,78.17,56.35,53.17,41.67,40,Não,5,8,False,,False,,False,,True,True,False,False,2,6,True,True,True,False,False,True,True,False,True,0.29,True,4097787648.0,6.86,2.58,2.55,3.86,37.61,14.39,12.08,4.7,0.47,1.96,0.79,0.46,26.46,-11.5,19.93,37.41,67.8,-10.6,4.1,1.6,0.56,33.43000030517578,9.210630150565208,17.08571892929846,64.56960700343718,37.69256815410972,91.89487269468653,23.245472670118048,58.96545243332755,30.82127931303038,,,,6,False,10.0,,,2026-11-04,2026-08-14,próxima,,,False,False,,,Em Baixa,33.630001068115234,-0.5947093564890649,-11.887186306744502,True,False,False,sem sinal (Em Baixa; sem novo topo (-0.6%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,59.43,62.36,42.857142857142854,,,0.2,,59.49,58.99,84.07,40.28,41,Rompimento,5,8,False,,True,,False,False,True,True,False,False,3,7,False,True,True,False,False,True,True,True,True,0.01,True,2148160256.0,8.33,0.83,8.9,3.81,10.02,12.24,13.82,4.48,0.05,2.66,0.25,1.22,31.77,-56.7,8.35,13.7,11.4,-32.1,-7.5,0.76,0.26,9.300000190734863,2.5339307191501854,4.700441484023593,14.792917470256533,16.776936842961955,11.890904025503358,8.102139616725136,7.77988828005213,11.786368815296525,10.832799504974178,11.786368815296525,10.607731933766873,7,True,6.6,14.061631357113713,16.481712718311204,n/d,2026-06-26,última,"A Blau Farmacêutica (BLAU3) apresenta uma sólida eficiência operacional ao registrar um ROE de 10,0% e um ROIC de 12,2%, ambos posicionados acima da média do setor de cuidados de saúde, que são de 6,2% e 10,8%, respectivamente. Essa qualidade técnica convive com múltiplos de preço bastante descontados, evidenciados por um P/L de 8,33 e um P/VP de 0,83, sugerindo que o mercado atualmente subavalia a capacidade de geração de retorno da companhia. A excelente rentabilidade é sustentada por uma estrutura de capital extremamente desalavancada, com uma relação Dívida Líquida/EBITDA de apenas 0,05, patamar muito abaixo da média setorial de 0,44, o que confere grande segurança financeira ao negócio. Esse endividamento sob controle e a robusta liquidez corrente de 2,66 garantem a sustentabilidade do expressivo dividend yield de 8,9%, mostrando-se coerente com a saúde financeira da empresa, mesmo diante de uma margem líquida de 13,82%. Por outro lado, o crescimento histórico recente acende um sinal de alerta, visto que o CAGR de receita de cinco anos contraiu 56,7%, situando-se drasticamente abaixo da média de expansão do setor, que foi de 142,3%. No checklist de critérios fundamentalistas, a empresa atende a 5 de 8 requisitos, falhando justamente nas métricas de crescimento frente aos pares, na margem líquida ideal e no retorno sobre o capital em relação à taxa Selic. Sob a ótica do valuation, os métodos de preço-teto revelam uma dispersão acentuada, variando desde os conservadores R$ 2,53 por Bazin e R$ 4,70 por Gordon até os otimistas R$ 14,79 por Fluxo de Caixa Descontado e R$ 16,78 por Graham. Tomando como referência a média de R$ 10,83 e o preço-teto ajustado com margem de segurança de R$ 10,61, o papel exibe um upside potencial de 14,1% em relação à cotação atual de R$ 9,30. Em balanço, os prós residem na forte saúde financeira, baixo endividamento e valuation atraente com bom retorno em proventos, enquanto os contras concentram-se na severa perda de receita nos últimos anos e na tendência gráfica de baixa no curto prazo.",Rompimento,False,False,,,Em Baixa,9.109999656677246,2.0856261385076458,-34.8879238159514,True,True,True,"Rompimento (vol x3.3, +2.1% do topo, MM50>MM200)"
BBDC4,BOVA11,BOVA11,Produtos financeiros,59.33,58.03,66.66666666666667,15.65,,0.4,,51.13,57.77,66.43,72.92,42,Não,3,6,False,,True,,False,False,True,,True,True,4,6,True,False,False,,True,,True,False,True,,True,182008807424.0,7.18,1.01,9.26,8.33,14.13,0.0,26.07,,,,,1.26,59.77,17.8,14.51,20.89,15.4,-19.9,-7.8,1.23,0.83,16.739999771118164,9.954379186659184,17.710648385432155,29.62942672112682,29.48653885005898,32.66166009840042,29.730720312081555,14.558205404901912,,21.756293651324928,23.670037553279485,21.30303379795154,4,True,3.0,27.258268155451603,29.96591367260033,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.95059585571289,-11.665047903643178,-21.182639312521623,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.7%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,59.25,59.62,57.142857142857146,,,0.9,,44.96,80.06,57.99,77.78,43,Não,2,8,False,,True,,False,False,True,True,False,True,4,7,False,False,False,False,False,True,True,False,True,0.33,True,845198208.0,3.93,0.44,21.56,9.08,11.22,6.52,11.31,5.01,2.13,4.53,0.65,0.54,35.69,-39.4,4.25,8.43,0.2,-49.5,-26.3,1.3,0.63,4.260000228881836,2.7633492556294827,5.1260128691926905,14.362596191522728,15.36661703816725,17.665461306526158,8.425599138064397,7.812099129253524,3.3134968169879255,10.295983212816381,8.425599138064397,7.583039224257957,7,True,6.4,78.00560602900137,141.68973379418966,n/d,2026-06-02,última,,,False,False,,,Em Baixa,5.110000133514404,-16.634048579720496,-50.0647898774976,True,False,False,sem sinal (Em Baixa; sem novo topo (-16.6%))
SANB11,BOVA11,BOVA11,Produtos financeiros,59.03,57.68,66.66666666666667,14.99,,0.4,,53.79,60.77,57.0,68.75,44,Rompimento,3,6,False,,True,,True,False,True,,True,False,4,6,True,False,False,,True,,True,False,True,,True,159162482688.0,7.14,1.12,7.82,7.32,15.69,0.0,28.66,,,,,0.95,52.25,49.8,24.03,36.14,23.3,-18.0,7.1,1.17,0.64,29.6200008392334,15.483588257335482,28.722056217357316,54.96708839213481,49.68418935934947,61.4380565843947,38.83492051173697,30.61710613639741,,34.50191334464114,33.778488364547144,30.40063952809243,4,True,3.6,2.6355120416641897,16.481810827437137,n/d,2026-07-22,última,"A análise do Santander Brasil (SANB11) revela uma instituição financeira de grande porte que transita por um momento de transição de rentabilidade, com seu ROE de 15,7% e ROIC de 0,0% situando-se ligeiramente abaixo dos pares do setor, que registram médias de 16,0% e 0,2%, respectivamente. Essa ligeira desvantagem em eficiência, contudo, convive com múltiplos de preço bastante atrativos, visto que o indicador Preço/Lucro de 7,14 e o Preço/Valor Patrimonial de 1,12 sugerem que o mercado precifica o papel com desconto, configurando uma relação favorável entre qualidade e preço. No âmbito do crescimento, o banco apresenta uma expansão expressiva, com um CAGR de receita nos últimos cinco anos de 49,8%, patamar muito acima da média setorial que encolheu 2,8% no mesmo período. Esse forte avanço operacional sustenta um Dividend Yield robusto de 7,82%, o qual se mostra coerente e sustentável frente à expressiva margem líquida de 28,66% e à natureza de baixo endividamento direto típica de grandes intermediadores financeiros. No checklist de critérios fundamentalistas, o ativo atende a 3 de 6 requisitos avaliados, penalizado pela rentabilidade abaixo da média setorial e por movimentações de insiders, embora cumpra as exigências de valor de mercado e de retorno mínimo frente à taxa básica de juros. Sob a ótica de valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 15,48 por Bazin e R$ 28,72 por Gordon, até projeções mais otimistas de R$ 49,68 por Graham, R$ 54,97 por Fluxo de Caixa Descontado e R$ 61,44 por Lynch. Essa divergência resulta em uma média de R$ 34,50 e uma mediana de R$ 33,78, estabelecendo um preço-teto ajustado com margem de segurança de R$ 30,40, o que confere um potencial de valorização residual de 2,6% em relação ao preço atual de R$ 29,62. Em termos de balanço final, o investimento em SANB11 destaca-se positivamente pelo seu crescimento histórico de receita muito superior ao mercado, valuation descontado e proventos atrativos, enquanto os principais pontos de atenção residem na rentabilidade ligeiramente inferior à dos concorrentes e no limitado espaço de valorização imediata frente ao preço-teto ajustado.",Rompimento,False,False,,,Em Alta,29.520000457763672,0.3387546745224679,-18.758224811261304,True,True,True,"Rompimento (vol x1.5, +0.3% do topo, MM50>MM200)"
RECV3,BOVA11+SMALL11,BOVA11,Energia,58.98,61.82,42.857142857142854,,,0.9,,56.34,71.12,52.49,81.94,45,Não,3,8,False,,True,,False,False,True,True,False,False,3,7,False,False,False,True,False,True,True,False,True,0.39,True,3111756032.0,6.11,0.69,13.12,9.76,11.26,10.15,17.93,3.24,1.18,2.18,0.77,1.34,59.63,-45.6,9.18,13.91,15.6,-23.7,-7.3,0.72,0.4,10.619999885559082,7.402871644155284,11.460894745381987,19.220893433285433,24.53412765407324,24.863894110623207,21.674572172239618,9.609961043955662,10.568459513267557,16.16695928962275,15.340894089333709,13.806804680400338,8,True,3.4,30.00757842921096,52.23125672163462,n/d,2026-05-19,última,,,False,False,,,Em Alta,10.890000343322754,-2.479342968333542,-25.42447734764428,True,False,False,sem sinal (Em Alta)
ITUB4,BOVA11,BOVA11,Produtos financeiros,58.55,57.12,66.66666666666667,15.95,,0.4,,59.13,38.54,70.71,67.36,46,Não,4,6,False,,True,,False,False,True,,True,True,4,6,True,True,False,,True,,True,False,True,,True,423570538496.0,9.23,2.07,8.89,7.15,22.45,0.0,32.58,,,,,1.21,66.01,8.1,32.62,48.43,17.8,-20.6,-8.0,1.18,0.86,38.43000030517578,19.630973064891652,36.415455035374016,55.16766024307466,41.70379947769107,61.548728120716106,44.849053855654695,31.09410325565677,,39.015785549748756,40.632254445514356,36.56902900096292,4,True,2.8,-4.8424961994138265,1.52429154286029,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-10.97984263334828,-21.120149546444555,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
CPFE3,BOVA11,BOVA11,Serviços públicos,57.53,57.6,57.142857142857146,,,0.0,,75.29,35.02,32.13,85.42,49,Não,6,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,False,False,True,True,True,True,1.4,True,49673691136.0,8.73,2.07,8.55,10.16,23.72,15.33,12.79,5.66,2.28,1.15,1.43,3.24,88.66,18.0,35.03,52.32,23.1,-17.6,-5.8,0.95,0.66,43.11000061035156,31.27083966033259,39.753562416889,44.84068721481492,48.10353508769708,63.43654820146527,56.33305327198033,21.544722268888403,75.131885449721,47.55185419647357,46.472111151256,41.8249000361304,8,True,3.5,-2.9809801809944414,10.303534036729832,2026-08-13,2026-04-30,última,,,False,False,,,Em Baixa,46.709999084472656,-7.707125978766727,-18.64784548399926,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.7%))
CMIN3,BOVA11,BOVA11,Materiais,57.33,62.41,28.571428571428573,,,1.0,,82.65,31.84,37.66,97.22,50,Pivô de alta,6,8,False,,True,,False,False,True,False,False,False,2,7,True,True,True,False,False,True,True,True,True,0.06,True,31162660864.0,13.57,4.27,19.56,16.62,31.49,21.67,12.51,4.74,0.07,1.37,1.31,,225.5,-5.3,4.08,6.24,41.9,-7.2,20.1,1.08,0.5,5.789999961853027,6.872439152042261,10.006271405373534,4.437435490292667,3.607995262185457,,7.111274824186966,1.1398357646768251,5.789999961853027,,,,6,False,8.8,,,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com ROE de 31,5% e ROIC de 21,7% que se posicionam muito acima dos pares do setor de materiais, sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa alta qualidade, contudo, convive com múltiplos de preço que dividem opiniões, pois o P/L de 13,57 e o P/VP de 4,27 indicam que o mercado cobra um prêmio patrimonial elevado pela empresa, embora o EV/EBITDA de 4,74 revele uma avaliação mais atrativa sob a ótica operacional. No âmbito financeiro, a excelente rentabilidade é sustentada por um endividamento extremamente controlado, evidenciado pela relação Dívida Líquida/EBITDA de apenas 0,07, patamar substancialmente abaixo da média setorial de 2,72. Essa estrutura de capital robusta confere sustentabilidade ao expressivo dividend yield de 19,56%, o qual se mostra coerente com a forte geração de caixa, mesmo diante de uma margem líquida de 12,51% que não atingiu o patamar ideal de 15% no checklist. Por outro lado, o crescimento histórico da companhia acende um sinal de alerta, visto que o CAGR de receita de cinco anos contraiu 5,3%, situando-se bem abaixo da média de expansão do setor, que foi de 14,3%. No checklist de critérios fundamentalistas, a CMIN3 demonstra solidez ao atender 6 de 8 requisitos, falhando apenas na margem líquida e no crescimento de receita frente aos pares, enquanto valida sua governança pela ausência de venda de ações por insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de cálculo, variando desde os conservadores R$ 3,61 pelo modelo de Graham e R$ 4,44 por fluxo de caixa descontado, até os otimistas R$ 6,87 pelo método de Bazin e R$ 10,01 pelo modelo de Gordon, o que exige cautela do investidor na definição de uma margem de segurança contra o preço atual de R$ 5,79. Em balanço, os prós da CMIN3 concentram-se em sua rentabilidade excepcional, endividamento quase nulo, proventos altamente generosos e tendência gráfica de pivô de alta, ao passo que os contras residem no valuation esticado pelo valor patrimonial, na recente retração de receita e na forte divergência entre as métricas de preço-justo.",Pivô de alta,False,False,,,Em Alta,5.980000019073486,-3.17725847181346,-9.146035166344035,True,True,True,Pivô de alta
SBSP3,BOVA11,BOVA11,Serviços públicos,56.32,56.18,57.142857142857146,,,0.0,,77.28,38.14,46.85,25.0,54,Não,7,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,True,False,True,True,True,True,0.74,True,91856355328.0,10.49,2.1,2.6,2.57,19.97,13.3,22.03,8.17,2.14,1.74,1.18,0.72,26.92,15.4,20.99,35.21,24.4,-25.8,-12.6,1.17,0.72,26.1200008392334,4.788689730684775,8.883019450420257,32.99237474927001,26.397758667096763,42.72789879042507,12.524605765020397,29.492164304158276,26.1200008392334,,,,6,False,8.9,,,2026-08-12,2026-03-20,última,,,False,False,,,Em Baixa,29.290000915527344,-10.822806340758595,-26.04337659997913,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.4,55.09,57.142857142857146,,,0.7,,86.21,8.2,60.78,20.83,57,Pivô de alta,6,8,False,,True,,False,False,True,True,False,True,4,7,True,True,True,True,False,True,True,False,True,-0.18,True,199889321984.0,31.79,10.54,4.24,2.33,33.16,24.33,15.58,20.65,-0.35,1.59,0.29,3.7,74.08,-2.1,34.11,53.79,39.7,-11.4,3.7,0.76,0.45,47.63999938964844,7.929659543270676,14.709518452767101,19.85624384752569,12.345180293442327,16.372551850775437,21.0350429019843,12.099618134184231,12.691559369168287,14.629921799139755,13.700538910967694,12.330485019870926,8,True,2.7,-74.11736948395054,-69.2906759307838,2026-10-21,2026-06-22,última,"A WEG (WEGE3) consolida-se como uma operação de altíssima eficiência no setor de bens industriais, apresentando um ROE de 33,2% e um ROIC de 24,3% que superam com folga as médias setoriais de 15,5% e 12,7%, respectivamente. Essa excepcional qualidade operacional, contudo, cobra o seu preço no mercado, visto que os múltiplos de valuation se encontram extremamente esticados, com um P/L de 31,79 e um P/VP de 10,54 que evidenciam um prêmio expressivo sobre o valor patrimonial. No âmbito financeiro, a excelente rentabilidade convive com uma estrutura de capital extremamente robusta, destacada pela relação Dívida Líquida/EBITDA de -0,35, patamar muito abaixo da média dos pares de 2,33 que sinaliza uma posição de caixa líquido altamente confortável. Esse endividamento sob controle e a margem líquida saudável de 15,58% garantem a sustentabilidade do dividendo distribuído, cujo rendimento de 4,24% se mostra coerente e seguro, ainda que o foco da companhia não seja puramente a distribuição massiva de proventos. Por outro lado, o crescimento recente acende um sinal de alerta, dado que o CAGR de receita de cinco anos contraiu 2,1%, ficando drasticamente abaixo da média setorial de 117,7%. No checklist de critérios fundamentalistas, a empresa atende a robustos 6 de 8 requisitos, falhando apenas no crescimento frente aos pares e na ocorrência de vendas por parte de insiders. Sob a ótica de valuation por preço-teto, há uma dispersão notável entre os métodos analíticos, variando desde os conservadores R$ 7,93 por Bazin até R$ 19,86 pelo Fluxo de Caixa Descontado, resultando em uma média de R$ 14,63 e um preço-teto ajustado com margem de segurança de R$ 12,33. Frente à cotação atual de R$ 47,64, essa métrica ajustada aponta para um expressivo upside negativo de 74,1%, indicando que o preço atual embutiu expectativas de crescimento bastante agressivas. Em suma, o papel traz como prós uma rentabilidade formidável, saúde financeira impecável com caixa líquido e forte consistência operacional, enquanto os contras residem no valuation esticado frente aos modelos clássicos e na recente perda de tração no crescimento de receita comparado ao seu setor.",Pivô de alta,False,True,49.82,-4.38,Em Alta,49.16999816894531,-3.1116510804818143,-12.241583278760492,True,True,True,Pivô de alta
