ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ENGI11,BOVA11,BOVA11,Serviços públicos,39.67,39.61,40.0,,,0.1,,43.83,39.18,24.42,52.08,106,Não,3,8,False,,True,,False,False,False,False,True,True,4,10,False,False,True,False,False,False,True,True,False,True,True,2.32,True,13375378432.0,14.51,1.13,2.6,5.38,7.78,17.19,10.25,4.13,5.63,4.32,1.56,1.99,8.5,78.07,7.9,18.11,4.83,0.34,74.62,23.0,40.66,57.51,7.4,-24.1,-11.6,1.3,0.86,43.66999816894531,16.78244034733715,19.438014888994438,24.89915013419287,51.15658025516148,21.328198683336794,23.392469435908115,11.268171281896851,115.3006787963412,,,,7,False,10.2,,,n/d,n/d,,,,False,False,,,Em Baixa,49.778621673583984,-12.271580247229574,-25.478964012567896,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.3%))
HAPV3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,38.91,35.97,55.55555555555556,,,0.2,P/L=-19.05<2,12.91,79.85,47.88,6.25,107,Não,1,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,False,False,True,False,False,False,True,0.16,True,3221096192.0,-19.05,0.07,0.0,0.13,-0.36,-1.11,2.12,-1.35,4.19,3.32,1.79,0.34,,,3.5,4.21,1.21,0.45,33.25,66.74,6.41,41.71,5.8,-83.7,-39.2,1.59,0.36,6.78000020980835,0.0641952949558843,0.08858950703912033,,,,,,15.989349735329982,,,,2,False,249.1,,,n/d,n/d,,,,False,False,,,Em Baixa,11.90999984741211,-43.07304536799338,-84.10689115316617,False,False,False,sem sinal (Em Baixa; sem novo topo (-43.1%))
SMFT3,BOVA11+SMALL11,BOVA11,Consumo discricionário,38.45,38.18,40.0,,,0.9,,51.12,38.74,14.6,25.69,108,Não,1,8,False,,False,,False,False,True,False,False,False,4,10,False,False,False,False,False,False,True,False,True,False,False,1.82,False,10193732608.0,15.4,1.74,5.88,2.63,11.3,9.4,10.6,8.53,3.89,4.32,1.2,2.24,2.29,40.47,-6.3,8.01,5.98,0.3,73.66,26.34,16.61,26.03,0.0,-36.2,-12.4,1.3,0.62,16.610000610351562,3.1175098387923232,5.7829807509597595,14.29107195371157,15.220394982691541,10.090056879190623,13.020590322911168,7.4422139098137645,,10.974551466546403,11.555323601050896,10.399791240945806,6,True,4.9,-37.38837532333067,-33.928048986904166,n/d,n/d,,,,False,False,,,Em Baixa,20.040000915527344,-17.11576920397322,-37.092352965581775,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.1%))
RAIL3,BOVA11,BOVA11,Bens Industriais,38.28,36.21,50.0,,,0.7,,52.04,27.0,23.26,13.89,109,Não,2,8,False,,False,,False,False,False,False,True,True,5,10,False,False,False,False,True,False,True,False,True,False,False,1.64,False,24606840832.0,20.65,1.75,0.8,1.31,8.48,1.9,12.06,8.53,5.84,3.16,1.31,2.01,3.34,27.05,56.8,10.63,7.07,0.25,73.88,25.74,12.33,17.04,7.5,-22.2,-8.5,1.13,0.58,13.260000228881836,1.2407328977394911,2.301559525306756,8.508232592381805,10.462988266315351,4.813445608853112,7.704126335085733,4.2122623714958936,10.667125835823885,,,,6,False,8.6,,,n/d,n/d,,,,False,False,,,Em Baixa,14.279999732971191,-7.142853803661298,-23.479390452990323,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
SLCE3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,37.91,42.84,10.0,,,0.0,,43.97,35.73,37.64,65.97,110,Não,1,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,False,False,True,True,1.81,True,6819317760.0,17.64,1.26,5.86,7.05,7.16,17.38,10.84,3.82,6.04,4.66,2.2,1.77,,124.35,-50.4,12.25,5.78,0.63,73.5,23.57,12.62,19.32,8.9,-28.9,-11.1,0.47,0.36,13.739999771118164,6.918585704200887,10.073460785316492,8.100680137167172,13.824308650630192,,7.8543553883163,2.080806573695414,7.870214354766568,9.10693417006627,7.985447245966871,7.186902521370183,6,True,6.6,-47.693576120159484,-33.719546420886545,n/d,n/d,,,,False,False,,,Em Baixa,13.739999771118164,0.0,-29.466118613980242,False,False,False,sem sinal (Em Baixa; sem novo topo (+0.0%))
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,37.43,36.98,40.0,,,0.9,,36.58,46.15,25.49,38.89,111,Não,1,8,False,,False,,False,False,False,False,True,False,4,10,False,False,False,False,False,False,True,False,False,False,False,1.48,True,1865109504.0,17.67,0.69,7.78,3.6,3.89,5.03,11.35,2.04,3.64,3.31,1.61,1.72,12.49,63.62,1.0,3.46,7.01,0.4,70.08,29.69,7.32,14.76,0.1,-50.3,-22.5,1.65,0.62,7.329999923706055,1.8850300330613328,2.1266969634811503,3.3429256839299706,9.957548010712292,2.0806067677115614,5.936753777887804,1.4772104738682479,15.698613259071843,,,,6,False,10.6,,,n/d,n/d,,,,False,False,,,Em Baixa,8.380000114440918,-12.529835040520343,-52.060170425155995,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.5%))
CBAV3,SMALL11,SMALL11,Materiais,37.28,38.57,30.0,,,1.0,,40.95,36.94,39.27,30.56,112,Rompimento,5,8,False,,False,,False,False,True,True,True,False,3,10,False,True,False,False,True,True,True,True,False,False,True,0.57,True,7259460608.0,12.13,1.43,0.4,3.04,11.81,-1.32,6.25,6.41,6.51,1.95,2.06,0.89,1.63,36.91,28.1,9.53,3.49,0.48,67.68,30.73,2.83,11.15,294.3,0.0,4.0,0.36,0.17,11.149999618530273,2.423470959957179,4.495538630720567,12.179513185946092,12.698946467198947,9.645967074760883,0.7924858439813572,6.760614020107076,7.679135157629573,,,,6,False,16.0,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,11.140000343322754,0.08976009783978611,-0.26834244925395545,False,True,False,"Rompimento (vol x0.3, +0.1% do topo, MM50>MM200)"
TIMS3,BOVA11,BOVA11,Comunicação,37.2,31.41,70.0,,,0.4,,31.58,7.53,38.73,75.69,113,Não,3,8,False,,True,,False,False,False,True,True,True,7,10,False,False,False,True,True,False,True,False,True,True,True,0.49,True,42852724736.0,3179.34,1.74,8.09,8.95,0.05,11.85,0.76,15.78,110.75,1.05,0.85,0.66,1271.74,28453.24,2.5,8.43,7.75,0.43,57.89,42.11,17.94,27.96,0.0,-35.8,-21.8,0.78,0.48,17.940000534057617,11.468038569046373,14.3101176926796,,,,30.75,,0.6832260058987887,,,,3,False,45.0,,,n/d,n/d,,,,False,False,,,Em Baixa,21.5,-16.558137050894807,-36.71875361137755,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.6%))
POSI3,SMALL11,SMALL11,Tecnologia de informação,36.3,37.41,30.0,,,0.5,,22.07,50.62,41.49,65.28,114,Não,0,8,False,,True,,False,False,False,True,True,False,3,10,False,False,False,False,False,False,False,False,False,True,True,0.47,True,465261664.0,38.34,0.31,5.33,6.89,0.8,10.68,6.93,0.27,3.74,2.39,1.82,0.78,3.33,264.16,11.5,1.99,3.74,0.97,64.77,35.23,3.28,4.72,2.4,-28.8,-15.3,1.08,0.49,3.359999895095825,1.6535998135074284,3.0674276540562793,1.1611893221184058,4.622997107368788,1.6116430929239955,0.5791270837062977,0.8676056067148845,8.785118792461082,,,,5,False,15.2,,,n/d,n/d,,,,False,False,,,Em Baixa,3.5999999046325684,-6.666667108182567,-30.000004967053528,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.7%))
BHIA3,SMALL11,SMALL11,Consumo discricionário,36.24,40.67,11.11111111111111,,,0.9,P/L=-0.03<2,32.17,98.47,6.49,2.78,115,Não,3,8,False,,False,,False,,False,False,True,False,1,9,True,False,True,False,False,False,False,True,False,False,False,2.3,False,415638304.0,-0.03,-0.05,0.0,0.0,1.6,-58.09,14.81,-12.3,1.85,6.49,0.72,6.41,,,6.1,-0.32,2.57,0.47,91.75,8.25,0.41,5.15,0.0,-92.0,-74.7,1.59,0.33,0.4099999964237213,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,0.8199999928474426,-50.0,-92.51824826648375,False,False,False,sem sinal (Em Baixa; sem novo topo (-50.0%))
BRAP4,BOVA11+SMALL11,BOVA11,Basic Materials,36.1,36.59,33.333333333333336,,,1.0,DY5a=24.2%>=20,16.67,41.93,74.72,,116,Não,5,7,False,,True,,False,False,False,True,True,False,3,9,False,True,True,False,True,,True,True,False,True,True,,True,7960206336.0,13.58,0.99,11.67,24.22,7.26,23.82,-0.47,0.0,-206.41,,5.99,0.0,1.87,328.95,73.9,2.71,-0.76,,4.4,95.6,13.96,25.49,45.0,-20.6,-10.3,0.89,0.62,20.25,35.03655969428665,64.99281823290174,19.757916053019144,26.196833770738944,44.734904270986746,15.342069641277186,10.788354723332633,,30.97849376950615,26.196833770738944,23.57715039366505,7,True,6.0,16.430372314395303,52.98021614570938,n/d,n/d,,,,False,False,,,Em Baixa,22.0,-7.954545454545459,-20.991023554156385,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
ARML3,SMALL11,SMALL11,Bens Industriais,35.98,37.03,30.0,,,0.7,,34.55,40.8,31.08,50.69,117,Não,2,8,False,,True,,False,False,False,False,True,False,3,10,False,False,False,False,False,False,True,True,False,True,False,1.69,False,1091421184.0,16.94,0.76,18.14,4.78,4.51,11.22,9.85,2.66,4.57,3.3,2.16,2.35,19.7,80.93,2.5,2.84,4.91,0.54,75.09,23.96,2.71,6.17,16.4,-48.9,-18.2,1.8,0.55,3.1500000953674316,1.0749737644271502,1.1551691995534674,1.4273052423041992,4.1642646939233074,1.0483060239415956,2.313083176584462,0.597260547269095,4.99159853627279,,,,6,False,8.4,,,n/d,n/d,,,,False,False,,,Em Baixa,3.549999952316284,-11.267601755539825,-50.0,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
SIMH3,SMALL11,SMALL11,Industrials,35.17,37.85,20.0,,,0.7,P/L=-19.53<2,27.47,80.63,17.62,18.06,118,Não,5,8,False,,False,,False,False,False,False,True,False,2,10,False,True,True,False,True,False,True,True,False,False,False,7.83,False,3473367808.0,-19.53,0.6,2.81,2.24,-3.1,-1.12,11.25,-0.4,3.75,3.53,1.28,6.05,,,8.8,2.17,6.03,0.36,91.64,5.09,5.95,14.3,0.0,-58.4,-33.7,2.33,0.69,5.949999809265137,0.952500163957208,1.7668878041406206,,,,,,45.356302721373446,,,,2,False,47.6,,,n/d,n/d,,,,False,False,,,Em Baixa,7.880000114440918,-24.492389303889162,-59.27249821026652,False,False,False,sem sinal (Em Baixa; sem novo topo (-24.5%))
JSLG3,SMALL11,SMALL11,Bens Industriais,34.61,37.19,20.0,,,0.7,P/L=-13.68<2,22.1,59.43,15.06,93.75,119,Não,1,8,False,,True,,False,False,False,False,False,False,2,10,False,False,False,False,False,False,True,False,False,True,False,5.26,False,1415429888.0,-13.68,1.21,38.3,13.87,-8.83,13.19,9.68,-1.07,4.17,4.15,1.38,6.52,,,-44.0,2.77,4.78,0.43,89.08,10.92,3.81,8.64,30.1,-42.6,-21.6,2.08,0.62,4.960000038146973,4.912711347475895,7.152907721924904,,,,,,,6.0328095347004,6.0328095347004,5.42952858123036,2,True,1.5,9.466301199037908,21.629223554486554,n/d,n/d,,,,False,False,,,Em Baixa,5.760000228881836,-13.888891648363078,-43.764169957311715,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.9%))
NATU3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,34.31,38.16,12.5,,,0.0,P/L=-3.96<2,25.06,62.16,55.33,2.78,120,Não,2,8,False,,False,,,,False,True,False,False,1,8,False,False,False,False,False,True,True,False,False,True,True,0.35,True,10286025728.0,-3.96,0.84,0.0,0.0,-21.11,16.34,10.18,-12.47,4.68,2.58,1.68,0.54,,,-88.9,7.83,2.55,0.77,55.1,44.9,7.2,10.7,4.0,-30.0,-18.6,1.16,0.43,7.489999771118164,,,,,,,,10.230450133192724,10.230450133192724,10.230450133192724,9.207405119873451,1,True,1.0,22.929311097948137,36.5881234421646,n/d,n/d,,,,False,False,,,Em Baixa,8.5,-11.882355633903952,-32.825111862152234,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
RAPT4,SMALL11,SMALL11,Bens Industriais,34.3,40.35,0.0,,,0.7,P/L=-4.63<2,20.1,81.96,30.47,47.22,121,Não,1,8,False,,False,,False,False,False,False,False,False,0,10,False,False,False,False,False,False,True,False,False,False,False,1.92,False,1596989952.0,-4.63,0.53,0.0,4.31,-11.45,8.95,9.51,-2.23,3.81,3.38,2.07,2.19,,,-3.4,3.59,4.72,0.76,74.66,17.25,4.35,6.9,5.3,-33.6,-8.4,1.34,0.57,4.579999923706055,1.4083975457645874,2.0506268266332395,,,,,,20.714024351860722,,,,2,False,14.7,,,n/d,n/d,,,,False,False,,,Em Baixa,5.139999866485596,-10.894940804004982,-34.75783566737878,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.9%))
AUAU3,SMALL11,SMALL11,Consumo discricionário,34.08,34.21,33.333333333333336,,,0.9,,32.74,52.69,25.94,11.11,122,Não,1,8,False,,,,,,False,True,False,,1,3,False,False,False,False,False,False,True,False,False,False,False,0.77,True,2702892544.0,14.0,0.85,0.97,0.92,6.04,,7.01,3.33,2.89,3.87,1.19,0.74,2.66,12.88,-18.6,9.26,4.03,,,,2.8,3.87,12.0,-18.8,-6.2,0.85,0.41,3.140000104904175,0.2063173421690933,0.3479614327739132,2.701898107906873,4.317650065251124,1.3865411571752806,0.5067394692959106,1.3410182547560123,,,,,3,False,20.9,,,n/d,n/d,,,,False,False,,,Lateral,3.680000066757202,-14.673911740683,-22.15279387205501,False,False,False,sem sinal (Lateral)
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,34.04,38.28,10.0,,,1.0,P/L=-2.31<2,16.08,79.21,8.63,95.14,123,Não,2,8,False,,False,,False,False,False,False,True,False,1,10,False,False,False,False,False,False,True,True,False,False,False,3.12,False,6020466688.0,-2.31,0.5,0.0,15.41,-21.59,-7.63,8.07,-5.78,4.2,5.56,1.15,3.23,,,5.7,-3.43,1.96,0.39,84.35,12.8,4.28,10.89,6.1,-58.3,-21.6,1.69,0.54,4.539999961853027,4.997560632024159,8.910108702734156,,,,,,,6.953834667379158,6.953834667379158,6.258451200641242,2,True,1.8,37.85134919002993,53.168165766699914,n/d,n/d,,,,False,False,,,Em Baixa,5.710000038146973,-20.490368975087392,-59.89399218863207,False,False,False,sem sinal (Em Baixa; sem novo topo (-20.5%))
MYPK3,SMALL11,SMALL11,Consumo discricionário,33.46,35.83,20.0,,,0.9,,26.09,51.31,29.94,52.78,124,Não,1,8,False,,True,,False,False,False,False,True,False,2,10,False,False,False,False,False,False,True,False,False,False,True,0.93,True,1352420992.0,15.19,0.34,3.4,5.43,2.23,4.01,8.93,0.6,3.5,2.8,1.73,1.21,38.72,82.41,0.1,3.89,3.82,0.65,66.29,30.03,8.74,13.84,3.3,-34.8,-3.0,0.82,0.49,9.029999732971191,3.49917236691243,3.6141820332870296,4.385777694711387,18.847799408885212,3.458270206753677,7.7428039385167615,1.734683765102458,15.722833064766997,,,,6,False,10.9,,,n/d,n/d,,,,False,False,,,Em Baixa,9.710000038146973,-7.003092713741643,-35.6321958598948,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.0%))
CASH3,SMALL11,SMALL11,Comunicação,33.29,29.36,55.55555555555556,,,0.4,P/L=-5.24<2,1.33,46.92,83.76,2.78,125,Não,2,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,True,True,False,False,False,False,True,-0.26,True,557441536.0,-5.24,1.23,0.0,0.0,-23.45,-3.01,-16.62,-20.31,-8.03,-1.12,2.68,0.0,,,18.2,5.72,9.61,1.74,18.27,80.69,3.24,5.83,51.9,-15.6,15.5,0.94,0.32,4.920000076293945,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,5.460000038146973,-9.8901091223489,-19.078945098161004,False,False,False,sem sinal (Em Alta)
DESK3,SMALL11,SMALL11,Comunicação,32.71,33.19,30.0,,,0.4,,41.69,25.92,35.58,8.33,126,Não,3,8,False,,True,,False,False,False,False,False,True,3,10,False,True,True,False,False,False,True,False,False,False,True,0.92,True,2193445632.0,39.1,1.53,0.78,0.44,3.91,6.21,11.53,4.95,5.23,2.2,1.41,1.21,12.06,17.05,-50.8,11.1,6.66,0.32,62.73,36.49,7.73,18.93,144.0,-0.3,4.6,0.71,0.21,18.8700008392334,0.5878790797971581,0.7899402887631498,4.63205156176143,11.572550494850768,1.7756888638050405,0.7163377242926421,2.2730916204135143,18.8700008392334,,,,3,False,32.1,,,n/d,n/d,,,,False,False,,,Em Alta,18.93000030517578,-0.31695438444329094,-1.667533537877175,False,False,False,sem sinal (Em Alta)
TTEN3,SMALL11,SMALL11,Bens de primeira necessidade,31.43,28.15,50.0,,,0.0,,30.06,33.32,25.55,11.81,127,Não,2,8,False,,True,,False,True,True,False,False,True,5,10,False,True,False,False,False,False,True,False,False,True,False,0.75,True,5304669184.0,8.76,1.03,1.77,0.95,11.76,18.41,4.0,3.19,16.53,7.5,1.36,1.03,0.81,8.31,-37.7,5.27,1.74,0.97,64.13,35.82,9.93,17.74,6.7,-40.2,-29.1,0.81,0.37,10.600000381469727,0.7186613206884694,1.3331167498771108,16.033105599825785,16.73888302820159,14.195478989714687,1.7301404146968966,11.433480299390691,,,,,4,False,23.3,,,n/d,n/d,,,,False,False,,,Em Baixa,15.239999771118164,-30.446190678046182,-40.782119511910544,False,False,False,sem sinal (Em Baixa; sem novo topo (-30.4%))
PRNR3,SMALL11,SMALL11,Bens Industriais,30.94,32.87,20.0,,,0.7,,40.34,25.65,33.52,15.97,128,Não,3,8,False,,False,,False,False,False,False,True,False,2,10,False,False,False,False,True,True,True,False,False,False,True,1.2,True,926366272.0,21.51,1.97,0.0,1.69,9.17,4.0,10.43,2.55,5.6,2.35,1.85,1.75,3.68,36.25,27.8,4.64,5.94,0.64,70.26,25.54,14.63,21.97,11.1,-26.0,-13.3,1.12,0.59,16.25,1.9562987974187145,3.5550133975876976,9.805979320989563,11.841079749608951,5.689372184248656,5.000635992245155,4.79399571684291,14.826699004024478,6.781012726920488,5.345004088246906,4.810503679422216,6,True,7.6,-70.39690043432483,-58.27069091125854,n/d,n/d,,,,False,False,,,Em Baixa,19.700000762939453,-17.51269354988937,-26.437302454720545,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.5%))
DXCO3,SMALL11,SMALL11,Materiais,30.1,33.65,10.0,,,1.0,P/L=-124.87<2,14.93,70.22,28.46,36.81,129,Não,2,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,True,False,False,False,0.88,True,4484880896.0,-124.87,0.65,0.0,3.43,-0.52,6.92,4.35,-0.11,4.62,3.22,1.98,1.18,,,-53.0,7.97,2.37,0.51,62.06,36.03,4.44,6.09,11.3,-18.9,-2.0,1.19,0.61,4.940000057220459,1.2116110820111523,1.764105735408238,,,,,,6.600934705544107,1.487858408709695,1.487858408709695,1.3390725678387256,2,True,5.4,-72.89326817149535,-69.8814090794393,n/d,n/d,,,,False,False,,,Em Baixa,5.289999961853027,-6.6162553337706935,-20.578774536128275,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
LJQQ3,SMALL11,SMALL11,Consumo discricionário,30.01,33.34,11.11111111111111,,,0.9,P/L=-0.95<2,7.14,90.58,14.84,45.14,130,Não,0,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,False,False,False,False,False,False,4.11,False,202778928.0,-0.95,0.64,0.0,4.1,-67.62,-9.94,2.03,-6.84,0.71,33.06,1.86,7.1,,,3.7,14.0,0.0,0.82,89.26,10.74,0.96,2.83,2.1,-65.4,-34.3,2.09,0.58,0.9800000190734863,0.28676062556068554,0.4041932778534012,,,,,,,0.3454769517070434,0.3454769517070434,0.31092925653633907,2,True,1.4,-68.27252546073433,-64.74725051192704,n/d,n/d,,,,False,False,,,Em Baixa,1.309999942779541,-25.190834971020315,-65.85365651042247,False,False,False,sem sinal (Em Baixa; sem novo topo (-25.2%))
LWSA3,SMALL11,SMALL11,Tecnologia de informação,30.0,31.77,20.0,,,0.5,P/L=-10.96<2,12.73,53.99,49.56,26.39,131,Não,1,7,False,,False,,False,False,False,True,True,False,2,10,False,False,False,False,False,,True,False,False,False,True,,True,2171415552.0,-10.96,0.92,7.94,2.64,-8.41,-2.3,5.89,-14.56,5.72,,1.14,0.03,,,47.1,10.48,-4.0,1.15,32.17,67.83,3.42,4.72,13.2,-18.0,0.7,1.36,0.54,3.869999885559082,0.7303922292583542,1.354877585274247,,,,,,,1.0426349072663006,1.0426349072663006,0.9383714165396706,2,True,1.9,-75.7526758581775,-73.05852873130834,n/d,n/d,,,,False,False,,,Em Baixa,4.03000020980835,-3.97023116425288,-19.438336664020728,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
BRAV3,BOVA11+SMALL11,BOVA11,Energia,29.79,29.17,33.333333333333336,,,0.9,,23.19,53.87,20.08,12.5,132,Não,1,8,False,,False,,False,,False,False,False,True,3,9,False,False,False,False,False,False,True,False,False,False,False,1.17,True,8705538048.0,159.1,0.71,0.66,1.08,0.44,3.55,8.3,0.44,3.23,3.05,1.26,1.55,,171.52,-17.3,4.9,3.71,0.27,72.43,27.57,13.35,21.64,40.4,-13.4,-4.3,0.52,0.24,18.739999771118164,1.4430962587325933,2.101148152714656,,,,1.6666666666666667,,18.739999771118164,,,,3,False,13.0,,,n/d,n/d,,,,False,False,,,Em Baixa,21.0,-10.761905851818266,-15.375963938215287,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
BRKM5,BOVA11+SMALL11,BOVA11,Materiais,29.51,30.31,25.0,,,1.0,P/L=-0.75<2,38.81,16.79,2.25,81.94,133,Não,5,8,False,,False,,False,,True,,True,False,2,8,True,True,False,False,True,False,True,True,False,False,False,,True,4016720640.0,-0.75,-0.33,0.0,9.77,44.02,-59.65,1.85,-7.85,8.3,7.68,0.77,,,,21.6,-5.98,3.32,0.31,120.15,-19.72,4.93,12.7,2.2,-60.3,-39.1,0.96,0.23,5.039999961853027,3.5188527837865275,6.527471913924009,,,,,,,5.023162348855268,5.023162348855268,4.520846113969742,2,True,1.9,-10.30067166295,-0.3340796255000056,n/d,n/d,,,,False,False,,,Em Baixa,6.079999923706055,-17.105262745120186,-63.425253559374916,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.1%))
DASA3,SMALL11,SMALL11,Cuidados de saúde,29.05,34.18,0.0,,,0.2,P/L=-3.13<2,18.07,80.45,24.81,9.72,134,Não,2,8,False,,False,,False,,False,False,False,False,0,9,False,False,False,False,False,False,True,True,False,False,True,0.93,True,2749618688.0,-3.13,0.41,0.0,0.75,-13.13,-13.32,7.28,-9.6,3.87,4.61,1.27,1.07,,,-9.8,9.65,2.3,0.48,62.87,36.98,1.24,4.6,77.4,-52.2,-24.9,1.99,0.4,2.200000047683716,0.1184287642354298,0.1724322807267858,,,,,,,0.1454305224811078,0.1454305224811078,0.13088747023299702,2,True,1.5,-94.0505696638142,-93.38952184868245,n/d,n/d,,,,False,False,,,Em Baixa,3.069999933242798,-28.338759103493317,-53.878405524513376,False,False,False,sem sinal (Em Baixa; sem novo topo (-28.3%))
MRVE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,28.73,31.84,11.11111111111111,,,0.9,P/L=-4.75<2,15.85,67.27,25.92,27.08,135,Não,1,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,False,True,False,False,False,False,1.18,True,2679091968.0,-4.75,0.6,0.0,2.67,-12.58,-7.71,6.84,-4.93,5.26,3.03,1.89,1.69,,,10.7,2.66,3.75,0.89,78.42,18.67,4.2,10.43,13.3,-54.4,-19.6,1.55,0.55,4.760000228881836,0.9064657292290719,1.6814939277199281,,,,,,2.110556347676304,1.5661720015417682,1.6814939277199281,1.5133445349479353,3,True,2.3,-68.20704911387298,-67.09722844047687,n/d,n/d,,,,False,False,,,Em Baixa,4.860000133514404,-2.057611149904548,-54.79581814254488,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.1%))
EQTL3,BOVA11,BOVA11,Serviços públicos,27.42,26.96,30.0,,,0.1,,31.39,21.12,21.44,32.64,136,Não,1,8,False,,True,,False,False,False,False,False,True,3,10,False,False,False,False,False,False,True,False,False,False,True,2.19,True,43342307328.0,44.98,1.65,4.61,3.15,3.67,8.85,9.18,1.75,7.7,4.81,1.57,2.27,,141.83,-54.9,20.91,4.62,0.33,74.15,23.5,33.29,45.35,3.6,-23.9,-13.3,1.21,0.82,34.5,7.77057773775619,11.313961186173014,7.976878612716765,18.99584671683764,,6.267048420977274,2.0490059073874107,35.4548217651646,,,,5,False,17.3,,,n/d,n/d,,,,False,False,,,Em Baixa,39.209999084472656,-12.01223972060188,-25.518134224307822,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.0%))
HBOR3,SMALL11,SMALL11,Imobiliário,26.92,28.14,20.0,,,0.8,,15.81,35.72,38.94,43.06,137,Não,1,8,False,,True,,False,False,False,True,False,False,2,10,False,False,False,False,False,False,False,True,False,False,False,1.17,True,240175440.0,53.46,0.17,7.32,3.93,0.31,3.0,2.16,0.48,13.2,13.24,2.34,0.7,,210.04,-74.5,1.95,1.15,0.81,57.57,22.01,1.68,4.23,7.7,-57.3,-17.4,1.67,0.42,1.809999942779541,0.5079486203821815,0.7395731912764564,0.35211371875995556,2.847940307486064,,0.35220099370975094,0.09044679314301056,,,,,4,False,31.5,,,n/d,n/d,,,,False,False,,,Em Baixa,2.009999990463257,-9.950251175753522,-57.45614462412494,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
CVCB3,SMALL11,SMALL11,Consumo discricionário,26.66,23.52,44.44444444444444,,,0.9,P/L=-5.50<2,11.84,54.82,21.02,2.78,138,Pivô de alta,2,8,False,,False,,False,,False,False,True,False,4,9,False,False,False,False,False,True,True,False,False,False,True,0.79,True,744741952.0,-5.5,2.25,0.0,0.0,-40.86,-60.02,5.9,-7.1,2.37,1.29,0.73,1.4,,,0.5,9.86,4.37,0.67,87.19,12.81,1.08,2.72,32.4,-47.4,-12.9,1.19,0.3,1.4299999475479126,,,,,,,,3.609798068108852,3.609798068108852,3.609798068108852,3.248818261297967,1,True,1.0,127.1900965359381,152.43344059548676,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,1.5499999523162842,-7.741936029678342,-48.7455208924751,False,True,False,Pivô de alta
