ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.8,65.06,70.0,,,0.9,,67.31,74.41,56.52,48.63,False,21,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10954447872.0,7.68,1.11,7.99,4.37,14.41,11.89,23.53,9.35,2.07,0.59,0.35,1.69,0.32,0.8,33.57,3.2,6.68,6.22,1.29,46.72,53.28,10.5,16.05,8.6,-29.0,-15.9,14.29,14.03,-34.6,38.3,-12.2,10.5,15.66,-27.57,2.42,-17.9,-3.97,-0.91,1.45,0.66,0.11,11.399999618530273,False,False,False,3.5594516334941173,6.602782780131587,19.66796809186538,18.520554980180457,20.697589015726845,15.890723445815143,12.896776418577383,29.414364158259954,,,,6,False,8.3,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,11.399999618530273,0.0,-30.95848265146315,True,False,False,sem sinal (Em Baixa; sem novo topo (+0.0%))
LAVV3,SMALL11+DIVO11+Carteira,SMALL11,Imobiliário,65.75,63.23,80.0,,,0.8,,65.88,52.37,54.87,95.21,False,22,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.24, preço 3.8% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,2077467136.0,5.79,1.44,22.72,14.04,24.9,19.67,8.69,19.91,7.29,1.5,2.42,4.12,0.86,1.24,81.3,-30.3,3.03,4.85,1.47,60.31,33.37,9.22,18.94,15.3,-43.9,-5.3,12.97,13.32,-51.3,36.3,-28.3,9.22,18.94,-43.67,2.29,-17.6,-3.58,-0.41,1.51,0.72,0.05,10.630000114440918,True,True,False,10.661670302261319,16.717865121759523,20.56279938293081,17.462402743844514,34.32743927471726,23.925384289637936,10.277521699566865,10.630000114440918,18.07063536614489,17.09013393280202,15.381120539521817,8,True,3.3,44.695393922211466,69.99656793602314,n/d,2026-02-03,última,"A incorporadora Lavvi (LAVV3) apresenta uma interessante assimetria no setor imobiliário, onde a alta qualidade de curto prazo convive com múltiplos de preço bastante descontados. O retorno sobre o patrimônio líquido (ROE) de 24,9% posiciona-se significativamente acima da média setorial de 15,2%, sugerindo forte eficiência na alocação do capital próprio, embora o retorno sobre o capital investido (ROIC) de 8,7% fique ligeiramente abaixo dos 9,1% dos pares devido à estrutura de capital da atividade. Essa rentabilidade robusta é negociada a múltiplos atraentes, com um indicador preço/lucro (P/L) de apenas 5,79 e preço/valor patrimonial (P/VP) de 1,44, o que evidencia que a qualidade da operação não está precificada com ágio pelo mercado. No âmbito financeiro, a excelente margem líquida de 19,91% apoia-se em um endividamento extremamente controlado, visto que a relação dívida líquida/EBITDA de 1,5 vezes está muito abaixo da alavancada média do setor de 16,75 vezes, garantindo folga financeira e uma liquidez corrente robusta de 4,12. Essa sólida estrutura de capital e a alta lucratividade sustentam um expressivo dividendo de 22,72%, que se mostra coerente com a geração de caixa recente, embora o investidor deva monitorar a sustentabilidade futura desse fluxo frente à forte retração histórica de receita, evidenciada pelo crescimento anual composto (CAGR) de faturamento nos últimos cinco anos de -30,3%, bem abaixo da média setorial de 0,2%. Essa divergência entre a rentabilidade atual e o histórico de crescimento reflete-se no checklist de critérios fundamentais do papel, que atende a 5 dos 8 requisitos avaliados, penalizado justamente pelo recuo na receita, pelo ROIC abaixo dos pares e por transações de insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 10,72 pelo modelo de Bazin até os otimistas R$ 34,52 pela fórmula de Lynch. Tomando como referência a média de R$ 18,16 e a mediana de R$ 17,19, o preço-teto ajustado com margem de segurança estabelece-se em R$ 15,47, o que aponta para um expressivo potencial de valorização de 44,7% em relação à cotação atual de R$ 10,69. Em balanço, o ativo destaca-se positivamente pelo seu endividamento muito inferior ao do setor, rentabilidade sobre o patrimônio elevada e proventos excepcionais, mas traz como contrapartida o sinal de alerta de uma severa contração histórica em suas receitas e a falta de alinhamento recente nas negociações de insiders.",,False,True,10.43,1.92,Em Alta,10.850000381469727,-2.027652159391058,-43.99367560159365,True,False,False,sem sinal (Em Alta)
PINE4,DIVO11,SMALL11,Financial Services,65.55,63.88,75.0,14.09,,0.4,,64.18,74.83,44.14,74.66,False,23,Não,,,False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,2810590464.0,4.75,1.59,8.35,8.58,33.43,18.92,0.0,39.51,,,,,,0.32,40.73,76.3,3.61,1.87,,95.52,4.47,6.22,15.72,79.1,-29.1,-12.1,11.91,11.51,-36.3,47.4,-11.3,10.01,15.72,-26.67,2.99,91.6,-4.77,1.18,1.13,0.41,-0.06,11.140000343322754,False,False,False,6.8236677048319825,12.657903592463327,31.07473779979504,19.227866418783005,55.29081116157665,12.77531889407378,28.37768508509586,,15.832906997791032,12.716611243268554,11.4449501189417,4,True,4.6,2.737430576487654,42.126629352225976,n/d,n/d,,,,False,False,,,Em Baixa,11.520000457763672,-3.2986119734467967,-29.560808668657067,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.3%))
DIRR3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,65.43,64.62,70.0,,,0.9,,71.57,49.68,54.44,91.1,False,24,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5943643136.0,6.98,2.57,13.51,12.12,36.78,26.14,9.99,17.73,5.1,0.6,0.83,4.18,1.16,1.23,84.6,8.6,4.97,5.44,1.01,82.45,14.5,10.3,16.95,11.0,-32.6,-9.2,13.84,13.85,-39.2,40.1,-16.1,10.3,16.88,-31.47,2.53,-16.4,-4.14,-0.63,1.47,0.64,0.07,11.430000305175781,False,False,True,9.895309862047142,17.56097466987033,20.75783243731906,12.800980265952292,29.122965772533842,24.977344997126664,10.204961993670539,9.679179344710066,16.874943667903743,15.180977467911312,13.66287972112018,8,True,3.0,19.535252461308318,47.637298489505376,n/d,2025-12-17,última,,,False,False,,,Lateral,11.470000267028809,-0.34873549190761466,-33.76936523813134,True,False,False,sem sinal (Lateral)
B3SA3,BOVA11+AUVP11,BOVA11,Produtos financeiros,65.16,64.89,66.66666666666667,,,0.4,,93.23,24.76,,37.67,False,25,Fundo duplo,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,86941990912.0,16.43,4.68,4.46,3.56,28.49,23.11,22.2,49.45,,,,,,1.39,58.49,33.0,13.73,9.25,0.57,63.98,35.97,11.68,19.55,49.1,-10.9,9.5,15.0,15.09,-27.8,35.0,32.2,13.18,19.55,16.83,2.21,21.7,-3.24,0.78,1.61,0.8,0.08,17.420000076293945,False,False,True,4.429493160380584,8.216709812505982,14.048387158301567,9.42318469444971,16.3135769231075,9.212256123858074,10.714184207221464,,8.976711563761553,8.714482968182029,7.843034671363826,4,True,3.2,-54.97683905273318,-48.4689349916965,2026-11-12,2026-06-25,última,"A B3SA3 apresenta uma sólida eficiência operacional no setor de produtos financeiros, com um ROE de 28,5% e um ROIC de 22,2% que se posicionam significativamente acima dos seus pares setoriais, de 17,1% e 2,4%, respectivamente, sugerindo uma alta capacidade de gerar valor sobre o capital empregado. Essa qualidade superior, contudo, cobra o seu preço no mercado, visto que os múltiplos de valuation da companhia são elevados, com um P/L de 16,43 e um P/VP de 4,68, indicando que o investidor paga um prêmio considerável por essa rentabilidade diferenciada. O crescimento histórico da empresa é robusto, evidenciado por um CAGR de receita de cinco anos de 33,0%, patamar muito acima da média do setor de 6,8%, o que corrobora o cumprimento de cinco dos seis critérios avaliados no checklist de investimentos. No que tange aos proventos, o dividend yield de 4,46% mostra-se moderado e sustentável quando amparado por uma expressiva margem líquida de 49,45%, embora o score de dividendos de 38,0 aponte para um foco menor em distribuição agressiva no momento. Sob a ótica do valuation por múltiplos métodos de preço-teto, observa-se uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 4,41 pelo método de Bazin até R$ 16,25 pelo modelo de Lynch. A média desses cálculos de preço-teto situa-se em R$ 8,95 e a mediana em R$ 8,70, o que resulta em um preço-teto ajustado com margem de segurança de R$ 7,83. Frente ao preço atual de R$ 17,35, há um upside negativo de 54,9% em relação ao valor ajustado, sugerindo que o papel está esticado em termos de preço justo, apesar de sua tendência gráfica de alta e formação de fundo duplo. Em suma, os prós da B3SA3 residem em sua rentabilidade excepcional, forte crescimento histórico e dominância setorial, enquanto os contras concentram-se no valuation atual esticado frente às métricas de preço-teto e na ocorrência de venda de ações por parte de insiders.",Fundo duplo,False,False,,,Em Alta,17.350000381469727,0.40345644544756976,-13.034053038809601,True,True,True,Fundo duplo — rompeu pescoço ~R$16.00 (candidato)
INTB3,SMALL11+AUVP11,SMALL11,Tecnologia de informação,64.95,65.82,60.0,,,0.5,,71.21,53.66,78.16,47.26,False,26,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$14.98, preço 0.9% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4944159744.0,8.31,1.5,7.95,4.3,18.07,19.14,17.52,13.1,6.6,-1.0,-0.8,2.64,0.26,0.72,35.71,14.3,7.57,5.97,1.67,43.4,56.17,9.95,15.19,51.8,-0.5,9.5,12.75,12.69,-17.9,37.2,32.8,10.4,15.19,17.43,2.34,31.0,-3.7,0.61,1.03,0.48,0.08,15.109999656677246,False,False,True,4.638164380937025,8.60379492663818,24.092358056675508,20.30063263160281,28.93688861183429,16.673022082833167,18.134682188709867,14.55334427501309,18.756388967615273,18.134682188709867,16.32121396983888,7,True,6.2,8.015978429399805,24.132292480408204,n/d,n/d,,,,False,False,,,Em Alta,15.1899995803833,-0.526661790098848,-3.506295289037009,False,False,False,sem sinal (Em Alta)
ALPA4,SMALL11,SMALL11,Consumo discricionário,64.59,63.63,70.0,,,0.9,,74.7,42.39,58.4,77.4,False,27,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$12.73, preço 6.0% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,True,False,True,0.19,True,9162442752.0,13.39,2.59,13.06,8.79,19.37,-7.05,17.96,14.52,8.54,0.82,0.64,1.91,0.39,0.14,117.63,92.8,10.82,7.61,0.98,45.48,54.52,8.0,16.06,68.7,-16.0,8.7,12.02,11.72,-31.7,41.7,15.0,10.97,16.06,-0.37,2.63,62.6,-4.03,1.04,1.05,0.44,0.08,13.489999771118164,False,False,False,8.465157617617193,15.70286738067989,13.348954217125888,10.865833121486846,30.224047284058617,10.329989999999999,12.190365737903644,6.268855650971501,11.024574817969281,10.865833121486846,9.779249809338161,7,True,4.8,-27.507413081834507,-18.27594510733285,n/d,n/d,,,,False,False,,,Em Alta,14.989999771118164,-10.006671266867595,-16.8310706399884,False,False,False,sem sinal (Em Alta)
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,63.68,63.15,66.66666666666667,,,0.9,,58.99,86.79,43.36,62.33,False,28,Não,,,False,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2778121472.0,5.11,0.76,5.6,6.49,14.79,7.33,14.93,7.02,2.27,1.94,1.82,1.67,0.72,0.52,33.15,-9.5,5.02,5.91,0.81,60.22,39.78,7.28,17.96,27.2,-48.4,-9.8,11.98,12.44,-59.5,52.2,-25.4,7.28,13.6,-40.77,3.29,-43.8,-4.8,-1.1,1.77,0.59,0.13,9.260000228881836,False,False,False,4.29061449102696,7.959089880855011,24.01076380287364,22.288713933655313,29.67241063283257,9.538227156095363,16.103288574264386,68.74346011189486,,,,6,False,16.0,,,n/d,n/d,,,,False,False,,,Lateral,9.390000343322754,-1.3844527123298866,-48.76636400355865,False,False,False,sem sinal (Lateral)
SEER3,SMALL11,SMALL11,Consumo discricionário,62.41,62.83,60.0,,,0.9,,69.03,79.48,39.63,39.73,False,29,Não,,,False,6,8,False,,False,,False,False,True,True,True,False,6,10,True,True,True,False,False,True,True,True,True,False,True,0.74,True,1749032832.0,6.33,1.13,6.61,3.7,17.83,-1.1,17.04,11.85,2.85,1.79,1.47,1.64,0.92,0.46,23.4,29.3,5.49,9.65,0.47,59.3,40.7,8.0,13.66,70.8,0.0,18.4,10.68,10.69,-25.4,52.3,52.3,8.89,13.66,36.93,3.3,31.9,-4.92,0.84,1.45,0.48,0.03,13.65999984741211,False,False,False,3.6074140630247076,6.691753086910832,28.59320663162882,24.227069033208124,37.450401161486546,8.838325016169915,24.2900894609345,33.80328023554154,,,,5,False,10.4,,,n/d,n/d,,,,False,False,,,Em Alta,13.640000343322754,0.14662392658331136,-1.86781772598279,False,False,False,sem sinal (Em Alta)
BBSE3,BOVA11+DIVO11+AUVP11,BOVA11,Insurance,62.26,60.01,75.0,,1.3,0.3,,68.1,31.68,61.0,92.47,False,30,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,81784799232.0,8.81,7.43,11.16,12.8,84.38,83.67,0.0,87.93,,,,,,,112.77,-0.1,9.57,28.81,,55.04,44.96,28.18,42.13,49.5,0.0,16.3,32.78,33.13,-9.8,18.6,33.1,30.7,42.13,17.73,1.17,35.2,-1.8,1.47,0.56,0.52,0.06,42.130001068115234,True,True,True,38.5204593068709,56.08578875080403,49.733485937389155,24.70019421627433,,59.50416498381771,12.77494762402716,,50.960974744720446,52.909637344096595,47.61867360968694,4,True,1.5,13.027943039207823,20.96124721745771,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,41.790000915527344,0.8135921156717796,-1.9776605006377457,True,False,False,sem sinal (Em Alta)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.15,60.77,70.0,,,0.8,,85.81,37.83,43.28,40.41,False,31,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14795233280.0,11.23,2.31,3.7,3.71,20.52,17.07,18.7,43.42,8.16,2.13,1.59,1.64,0.75,0.94,41.66,62.0,11.59,10.89,0.29,52.11,47.88,25.88,35.12,16.4,-14.2,3.3,28.66,29.18,-25.0,27.4,13.6,26.35,35.12,-1.77,1.73,6.0,-2.81,0.13,1.26,0.8,0.04,30.1299991607666,False,False,False,7.984404552629596,14.8110704451279,35.54964282102916,28.060442189163386,42.07124022504764,26.26934554937584,27.35549912052419,25.78408501533961,28.557332195086815,27.35549912052419,24.61994920847177,7,True,5.3,-18.28758747351601,-5.219605076284283,2026-10-29,2026-07-01,última,,,False,False,,,Em Alta,30.350000381469727,-0.724880454490695,-14.593060599772844,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.59,61.87,60.0,,,0.9,,75.56,51.68,66.19,17.12,False,32,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$23.54, preço 1.5% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5452782080.0,9.38,1.73,3.0,1.98,18.4,21.98,17.32,18.56,6.19,1.1,0.89,4.19,0.4,0.63,18.53,0.4,7.26,10.38,1.73,37.54,62.46,20.42,35.35,13.6,-34.4,1.7,27.27,26.84,-42.2,38.4,-28.1,20.42,32.35,-43.47,2.42,-22.6,-3.82,-0.66,1.15,0.52,0.04,23.190000534057617,False,False,False,3.271794075937297,6.069178010863686,32.7577299654865,27.306594864298322,41.94511292624717,10.852550891276438,29.900536028041632,15.077140108442078,,,,6,False,12.8,,,n/d,2025-12-22,última,,,False,False,,,Em Alta,23.760000228881836,-2.398988591470408,-35.388594550506724,True,False,False,sem sinal (Em Alta)
CYRE3,BOVA11+SMALL11+AUVP11+Wishlist,BOVA11,Consumo discricionário,61.58,58.33,80.0,,,0.9,,60.1,61.46,45.34,68.49,False,33,Fundo duplo,,,False,4,8,False,,True,,False,False,True,True,True,True,8,10,True,True,False,True,False,False,True,False,True,True,False,0.53,True,9322613760.0,5.63,1.03,9.12,7.26,18.26,15.44,7.03,20.62,8.92,3.1,6.18,3.37,0.73,0.52,40.89,16.4,4.75,3.68,1.17,56.08,39.17,19.83,35.31,28.3,-27.9,12.8,26.89,26.32,-43.8,44.7,6.2,19.83,32.0,-9.17,2.82,-14.9,-4.39,-0.08,1.69,0.66,0.04,25.450000762939453,False,False,False,13.204088095842092,24.49358341778708,59.89565010816123,50.13098627272146,81.6223777660457,33.4676580764361,42.742774158426265,5.717142573105732,,,,6,False,14.3,,,2026-11-12,2025-12-10,última,"A Cyrela (CYRE3) apresenta um panorama de investimento intrigante no setor de consumo discricionário, onde a eficiência na alocação de capital próprio se destaca, mas a operação de ativos exige cautela. O retorno sobre o patrimônio líquido (ROE) de 18,3% situa-se confortavelmente acima da média do setor de 12,5%, sugerindo forte rentabilidade para o acionista, embora o retorno sobre o capital investido (ROIC) de 7,0% fique abaixo dos 13,1% dos pares, indicando que a eficiência operacional geral ainda precisa evoluir. Essa divergência de qualidade convive com múltiplos de preço bastante atrativos, visto que o preço sobre o lucro (P/L) de 5,63 e o preço sobre o valor patrimonial (P/VP) de 1,03 sinalizam um papel descontado frente à rentabilidade gerada. No entanto, essa rentabilidade convive com um endividamento que demanda atenção, dado que a relação dívida líquida sobre EBITDA de 3,1 está acima da média setorial de 2,68, embora a liquidez corrente robusta de 3,37 garanta fôlego financeiro no curto prazo. O generoso retorno em dividendos (DY) de 9,12% mostra-se coerente com a margem líquida saudável de 20,62%, mas a sustentabilidade desse fluxo no longo prazo pode ser pressionada caso o endividamento continue elevado e o crescimento não acelere. Sob a ótica de expansão, o crescimento anual composto (CAGR) da receita nos últimos cinco anos, de 16,4%, ficou significativamente abaixo da média do setor de 33,9%, o que ajuda a explicar por que a empresa atendeu a apenas 4 dos 8 critérios do checklist de qualidade e segurança. No campo da avaliação por preço-teto, observa-se uma enorme dispersão entre os métodos de valuation, variando desde os conservadores R$ 13,15 pelo método de Bazin e R$ 24,39 pelo modelo de Gordon, até estimativas muito mais otimistas de R$ 49,91 por Graham, R$ 59,64 por fluxo de caixa descontado e R$ 81,27 por Lynch, o que evidencia cenários futuros altamente divergentes para o papel. Em termos gráficos, a ação demonstra força técnica ao desenhar um padrão de fundo duplo em uma tendência de alta no mercado. Como balanço final, os principais prós residem no ROE superior à média, na margem líquida robusta, no valuation descontado por múltiplos e no forte rendimento de dividendos, enquanto os contras pesam no ROIC abaixo dos pares, no endividamento acima do setor, no crescimento de receita mais lento que a concorrência e no descumprimento de metade dos critérios de segurança do checklist.",Fundo duplo,True,False,,,Em Alta,25.479999542236328,-0.11773461474027247,-29.335287927217056,False,True,False,Fundo duplo — rompeu pescoço ~R$23.40 (candidato)
TEND3,SMALL11,SMALL11,Consumo discricionário,61.08,63.03,50.0,,,0.9,,76.63,58.36,53.01,33.56,False,34,Bandeira de alta,,,False,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.24,True,4242231552.0,7.12,2.68,4.35,3.32,37.61,-8.65,14.39,12.08,4.87,0.47,0.46,1.96,0.79,0.47,23.62,-11.5,5.02,7.18,0.76,81.81,18.11,20.84,36.71,66.0,-5.8,8.7,28.79,28.21,-22.2,49.4,51.8,22.35,36.71,36.43,3.11,51.6,-4.65,0.9,1.58,0.56,0.1,34.59000015258789,False,False,False,8.197820329295416,15.206956710842995,64.37043567721763,37.56076501680767,88.99150096895426,22.514801130999526,58.78356767504404,30.972852780938855,,,,6,False,10.9,,,n/d,n/d,,,Bandeira de alta,False,False,,,Em Alta,34.25,0.9927011754391035,-7.09608119644729,False,True,False,"Bandeira de alta — mastro +22%, recuo 43%, bandeira 8d (candidato)"
SAPR4,AUVP11,SMALL11,Utilities,60.96,59.37,70.0,,,0.1,,57.03,58.73,64.3,61.64,True,35,Não,,,False,6,8,False,,True,,False,False,False,True,True,True,7,10,False,True,True,False,True,True,True,True,False,True,True,0.04,True,10321533952.0,22.94,0.86,1.63,6.47,3.76,14.91,11.83,6.04,4.06,0.89,1.05,1.86,0.6,1.99,148.51,11.5,8.76,5.91,0.51,53.34,46.66,6.24,9.08,9.5,-24.8,-5.4,7.23,7.49,-31.3,29.2,-12.4,6.24,9.08,-27.77,1.84,2.2,-3.06,-0.21,0.89,0.53,0.03,6.829999923706055,False,False,False,3.15840985141206,5.858850274369371,3.944965082349835,7.294004475947407,5.351470664445879,1.7543033594410482,2.947558816246292,9.844220598562128,5.485639966190425,5.351470664445879,4.816323598001291,7,True,5.6,-29.482816225451934,-19.683162116144803,n/d,n/d,,,,False,False,,,Lateral,6.909999847412109,-1.1577413237717438,-26.00216400388661,False,False,False,sem sinal (Lateral)
ABCB4,SMALL11+DIVO11+AUVP11,SMALL11,Produtos financeiros,60.93,65.07,37.5,16.87,,0.4,,50.78,68.37,83.86,83.56,False,36,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$24.94, preço 1.7% abaixo do pescoço; falta fechar acima e segurar",False,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,True,True,,True,6318798848.0,6.35,0.89,10.49,10.05,14.05,14.98,0.0,40.92,,,,,,1.25,63.81,-2.9,5.25,1.54,,89.78,10.19,19.15,26.85,28.0,-8.7,4.2,23.13,23.04,-17.3,23.2,8.7,22.2,26.85,-6.67,1.46,17.6,-2.12,0.39,0.94,0.7,-0.04,24.520000457763672,False,False,True,17.60004545248673,29.042779681372206,45.5138007461118,48.92489103121669,58.43687481013873,45.48075689130329,22.656636465293015,,34.409345692818505,37.26176828633775,33.53559145770397,4,True,2.6,36.76831497401432,40.33174979784149,n/d,n/d,,,,False,False,,,Em Alta,24.84000015258789,-1.288243530026223,-10.276447864879557,False,False,False,sem sinal (Em Alta)
TOTS3,BOVA11+SMALL11+AUVP11,BOVA11,Tecnologia de informação,60.93,57.57,80.0,,,0.5,,85.61,30.99,49.31,14.38,False,37,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$30.00, preço 15.5% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19757621248.0,14.15,3.7,2.02,1.39,26.12,14.98,23.37,21.63,8.06,2.09,1.25,1.84,0.92,0.94,19.65,269.5,16.36,7.39,1.0,42.41,54.01,27.05,47.43,28.1,-26.9,11.4,36.3,37.18,-43.0,38.3,-14.5,27.05,46.82,-29.87,2.41,-21.7,-3.47,-0.62,0.92,0.42,-0.03,34.650001525878906,False,False,True,3.437583029394896,6.376716519527531,32.44611450303148,22.71514090605526,40.132592600686365,10.59424454785779,29.630036640504223,24.5587546841211,,,,6,False,11.7,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-2.256697376144745,-27.333755847194464,True,False,False,sem sinal (Em Alta)
SAPR11,SMALL11+AUVP11,SMALL11,Serviços públicos,60.47,58.79,70.0,,,0.1,,57.03,57.24,64.3,59.59,True,38,Não,,,False,4,8,False,,True,,False,False,False,True,True,True,7,10,False,False,True,False,False,True,True,True,False,True,True,0.21,True,10566344704.0,23.58,0.89,1.56,6.35,3.76,14.91,11.83,6.04,4.15,0.89,1.05,1.86,0.6,2.05,149.63,11.5,6.58,5.91,0.51,53.34,46.66,31.45,47.9,11.2,-27.0,-6.1,37.25,38.68,-34.3,30.6,-13.0,31.45,47.9,-28.37,1.93,0.6,-3.17,-0.2,0.99,0.56,0.05,34.959999084472656,False,False,False,15.845535511854624,29.39346837449033,19.644613565278313,36.19893287398531,26.45790867843089,15.033916666666668,14.677862211038137,79.96879061849337,22.464605411677752,19.644613565278313,17.68015220875048,7,True,5.4,-49.42748091603054,-35.74197368427473,n/d,n/d,,,,False,False,,,Lateral,35.5099983215332,-1.54885740089441,-28.243025023536493,False,False,False,sem sinal (Lateral)
BBDC3,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.89,59.43,62.5,15.65,,0.4,,48.05,67.38,66.43,76.71,False,39,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,167097204736.0,6.7,0.95,9.02,8.73,14.13,11.35,0.0,26.07,,,,,,1.14,58.52,17.8,,1.07,,92.32,7.66,12.89,17.94,22.4,-12.0,1.8,15.26,15.42,-22.4,23.6,5.6,13.91,17.94,-9.77,1.49,17.4,-2.18,0.39,1.13,0.84,-0.04,15.779999732971191,False,False,True,9.845515543702932,17.926923018728235,30.63172430232487,29.668736167801853,34.37563306767432,25.524487871231536,14.96792964497867,,20.982162683996894,21.725705444979887,19.5531349004819,4,True,3.1,23.910869653736498,32.96681266829271,2026-11-04,2026-10-02,próxima,,,False,False,,,Lateral,15.670000076293945,0.7019761081153764,-13.152029691115452,True,False,False,sem sinal (Lateral)
CYRE4,AUVP11,SMALL11,Consumer Cyclical,59.87,52.79,100.0,,,0.9,,60.1,65.64,45.34,2.74,False,40,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$23.87, preço 0.1% acima do pescoço; falta fechar acima e segurar",False,5,7,False,,True,,,,True,True,True,True,8,8,True,True,True,True,True,False,,False,True,True,False,0.55,True,,5.26,0.96,0.0,0.0,18.26,15.44,7.03,20.62,8.51,3.1,6.18,3.37,0.73,0.35,,16.4,,3.68,1.17,56.08,39.17,18.14,30.16,31.7,-20.8,13.7,21.4,22.76,-39.9,49.2,-18.6,18.14,30.16,-33.97,3.1,,-5.04,-0.78,1.77,0.67,0.18,23.889999389648438,,False,False,,,60.17918097202315,50.42883196350805,68.12737468530923,,54.95608224614945,10.413217498343272,58.422867466747476,57.5676316090863,51.81086844817767,4,True,6.5,116.8726235741445,144.54947241255337,n/d,n/d,,,,False,False,,,Em Alta,23.93000030517578,-0.1671580234735348,-21.928107543046394,False,False,False,sem sinal (Em Alta)
