ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.3,72.7,50.0,,,0.9,DY5a=38.9%>=20,85.2,78.9,36.83,,False,14,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,684262817792.0,5.03,1.39,7.01,38.85,27.73,30.77,19.69,24.32,3.05,1.29,0.92,0.85,0.76,0.34,195.42,96.8,3.59,10.07,0.28,65.87,33.99,28.69,53.54,85.0,-0.8,14.6,41.12,39.74,-22.9,29.2,73.7,29.47,53.54,56.37,1.84,44.4,-2.83,1.54,0.38,0.23,-0.05,53.09000015258789,True,True,True,147.32890303584074,273.2951151314845,139.84940398047505,95.23851015605811,316.64015995579257,55.59713333333333,127.71153118216968,56.70345862082763,151.5455269244977,133.78046758132237,120.40242082319014,8,True,5.7,126.7892644135189,185.45022883581694,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,53.540000915527344,-0.8404944998963271,-2.658600547486689,True,False,False,sem sinal (Em Alta)
CXSE3,BOVA11+DIVO11+Wishlist+Carteira,BOVA11,Insurance,68.76,65.45,87.5,,1.6,0.3,,64.0,33.83,100.0,81.94,False,15,Não,,,False,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,60030001152.0,13.25,4.35,6.77,9.62,32.79,28.44,-1.21,75.43,,,,,,1.04,127.45,12.8,11.64,20.76,,8.23,91.77,12.84,22.04,55.8,-9.2,6.2,17.15,16.85,-18.8,22.3,28.2,15.42,22.04,10.87,1.41,49.9,-2.09,1.47,0.68,0.53,0.05,20.010000228881836,True,True,False,13.748555163017906,25.503569827398216,20.010000228881832,12.502181084819789,33.85719058203308,22.898448930232796,16.184908001840597,,20.54014353738269,21.454224579557312,19.30880212160158,4,True,1.9,-3.5042383771098917,2.6493918162762586,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um ativo de alta qualidade e resiliência operacional no setor de seguros, embora mostre sinais de que seu preço atual já reflete boa parte desse otimismo. Sob a ótica da rentabilidade, o retorno sobre o patrimônio líquido (ROE) de 32,8% e o retorno sobre o capital investido (ROIC) de -1,2% situam-se ligeiramente abaixo da média dos seus pares de setor, que registram 34,3% e 19,5%, respectivamente, sugerindo que, apesar de a empresa ser altamente rentável em termos absolutos com uma margem líquida expressiva de 75,43%, ela enfrenta uma eficiência marginal inferior à de seus concorrentes diretos no momento. Essa qualidade robusta convive com múltiplos de preço esticados, uma vez que o preço sobre o lucro (P/L) de 13,25 e o preço sobre o valor patrimonial (P/VP) de 4,35 indicam um prêmio em relação aos fundamentos de valor, o que é corroborado pelo score de valor moderado de 34,0. No que tange ao endividamento e à sustentabilidade financeira, a companhia ostenta uma estrutura de capital extremamente sólida, refletida em um score de segurança máximo de 100,0, o que confere total sustentabilidade ao seu pagamento de dividendos. O rendimento de dividendos (DY) de 6,77% mostra-se coerente com a forte geração de caixa e com a capacidade de distribuição da empresa, posicionando o papel como um gerador de renda resiliente. Em termos de expansão, a companhia supera largamente os seus pares com um crescimento anual composto (CAGR) de receita nos últimos cinco anos de 12,8%, frente a uma retração média de 2,5% do setor, evidenciando um ganho de mercado consistente que valida o atendimento de quatro dos seis critérios do checklist fundamentalista. No campo do valuation, a análise dos preços-teto revela uma dispersão acentuada entre as metodologias, variando desde os conservadores R$ 12,50 pelo modelo de Graham e R$ 13,75 por Bazin, passando pelo preço justo de R$ 20,01 via fluxo de caixa descontado, até os otimistas R$ 25,50 de Gordon e R$ 33,86 de Lynch. Essa divergência resulta em uma média de R$ 20,54 e uma mediana de R$ 21,45, mas, quando aplicado o preço-teto ajustado com margem de segurança de R$ 19,31, o preço atual de R$ 20,01 aponta para um prêmio de 3,5% acima do valor sugerido, indicando escassez de margem de segurança imediata em uma tendência gráfica lateralizada. Como principais prós, destacam-se o crescimento de receita muito acima do setor, a margem líquida excepcional e o risco de crédito nulo; por outro lado, os contras residem no ROIC negativo que destoa dos pares, no valuation esticado frente ao preço-teto ajustado e na ausência de desconto nos múltiplos de preço atuais.",,True,True,19.51,2.56,Lateral,19.979999542236328,0.15015359025454256,-9.631082943275738,True,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.7,72.0,50.0,,,0.9,,77.55,82.71,52.95,58.33,False,16,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.52,True,1486324352.0,4.83,1.32,6.82,6.32,27.32,38.02,24.26,8.62,2.0,1.22,0.7,3.0,1.2,0.32,30.53,-37.3,3.43,7.78,1.2,73.04,24.14,6.46,17.36,13.3,-57.8,-15.5,13.75,12.28,-62.8,50.4,-44.0,6.46,16.13,-61.33,3.17,-51.3,-5.74,-1.37,1.53,0.53,0.07,7.320000171661377,False,False,False,3.3050339452368878,6.1308379684144265,20.08074581252862,13.75123865283795,32.312728324686766,10.95072400487419,18.337888628799725,29.968665865902125,,,,6,False,9.8,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.610000133514404,-3.810774727530808,-57.88415955053519,True,False,False,sem sinal (Lateral)
VLID3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.73,67.33,70.0,,,0.7,,61.29,75.66,66.67,75.0,False,18,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$18.46, preço 1.9% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.1,True,1416257792.0,6.32,0.83,10.67,8.58,13.18,13.73,15.68,11.15,3.28,0.48,0.43,2.3,0.41,1.05,54.24,-32.9,10.41,7.18,1.13,45.32,54.23,16.3,22.63,11.1,-20.0,2.8,19.44,19.22,-27.9,31.7,-12.1,16.3,22.63,-29.43,1.99,-12.3,-3.08,-0.49,0.93,0.51,0.06,18.110000610351562,False,False,False,11.101659774946858,20.593578882526423,37.96796014037312,37.506983609307895,41.874876385434135,34.45224394454594,18.51833932646926,31.03710523213168,31.707298217255495,34.45224394454594,31.007019550091346,7,True,3.8,71.2149006354419,75.08170706041723,2026-11-04,2026-08-13,última,,,False,False,,,Em Alta,18.0,0.611114501953125,-20.680932987059496,True,False,False,sem sinal (Em Alta)
TGMA3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.65,67.23,70.0,,,0.7,,78.44,38.36,70.06,83.33,False,19,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.49, preço 1.6% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2237927936.0,8.75,2.23,10.78,10.06,25.55,24.91,27.01,10.14,6.04,0.07,0.04,2.22,0.23,2.87,88.07,23.5,6.68,14.79,1.33,34.75,65.25,26.65,39.14,27.4,-13.3,9.6,33.05,32.87,-31.9,31.2,-3.5,26.65,39.14,-20.83,1.96,1.4,-2.58,-0.2,0.89,0.5,0.15,33.939998626708984,False,False,False,24.400002098448518,32.14404964755695,36.49946159482947,36.44572731074744,50.86599184135752,48.79420792403387,17.795567852200712,29.616349508456377,34.57016972220386,34.29488847915219,30.865399631236972,8,True,2.9,-9.058924925979417,1.8567210400502576,n/d,2026-08-07,última,,,False,False,,,Em Alta,35.38999938964844,-4.0972048260717875,-14.154416632687617,True,False,False,sem sinal (Em Alta)
GRND3,SMALL11+DIVO11,SMALL11,Consumo discricionário,65.94,63.46,80.0,,,0.9,DY5a=20.2%>=20,61.63,63.4,67.63,,False,20,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3365056768.0,5.73,1.03,40.44,20.24,18.04,16.72,7.81,24.95,8.81,-3.59,-6.43,2.05,0.02,0.38,115.98,-24.5,4.97,2.66,2.01,29.93,70.07,3.37,4.83,10.8,-22.9,-2.1,3.89,4.01,-30.3,28.1,-13.3,3.37,4.83,-30.63,1.77,-10.2,-2.47,-0.51,0.77,0.48,0.03,3.7300000190734863,True,True,False,5.39294046715361,10.003904566569947,8.625218194192614,7.2828970311581545,19.528795911379508,6.059476722895763,7.876614350923068,2.406008396904528,,,,6,False,8.1,,,2026-11-05,2026-04-24,última,,,False,False,,,Lateral,3.690000057220459,1.084009789505469,-23.601002225560276,True,False,False,sem sinal (Lateral)
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.9,65.18,70.0,,,0.9,,67.32,75.17,56.52,47.92,False,21,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,11290769408.0,7.65,1.1,8.03,4.37,14.41,11.89,23.53,9.35,2.06,0.59,0.35,1.69,0.32,0.8,33.44,3.2,6.89,6.22,1.29,46.72,53.28,10.5,16.05,11.9,-26.8,-13.3,14.29,14.03,-34.6,38.6,-9.5,10.5,15.66,-26.83,2.43,-17.9,-3.97,-0.82,1.47,0.67,0.1,11.75,False,False,False,3.6688296961593405,6.8056790863755765,20.351307189542478,19.213304492427028,21.445707643678052,15.89344558544418,13.362980578950285,30.5235640982555,,,,6,False,8.3,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,11.399999618530273,3.0701788875572733,-28.838784562179175,True,False,False,sem sinal (Em Baixa; sem novo topo (+3.1%))
LAVV3,SMALL11+DIVO11+Carteira,SMALL11,Imobiliário,65.8,63.29,80.0,,,0.8,,65.64,52.96,55.31,94.44,False,22,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.85, preço 0.1% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,2118508416.0,5.74,1.43,22.89,14.04,24.9,19.67,8.69,19.91,7.25,1.5,2.42,4.12,0.86,1.19,80.59,-30.3,3.09,4.85,1.47,60.31,33.37,9.22,18.94,17.6,-42.8,-3.5,12.97,13.33,-51.3,36.2,-26.9,9.22,18.94,-44.23,2.28,-17.6,-3.55,-0.36,1.49,0.72,0.05,10.84000015258789,True,True,False,10.871650282422362,17.40361708928395,21.59401536620434,17.94719503728749,35.64134135821981,23.970451327229387,10.780788023876942,11.660397204866788,18.733681961173886,17.67540606328572,15.907865456957149,8,True,3.3,46.75152428996397,72.81994185859392,n/d,2026-02-03,última,"A Lavvi Empreendimentos Imobiliários (LAVV3) apresenta um perfil financeiro peculiar no setor imobiliário, onde a alta rentabilidade sobre o patrimônio convive com múltiplos de preço bastante atrativos. O retorno sobre o patrimônio líquido (ROE) de 24,9% posiciona-se significativamente acima da média do setor de 16,2%, sugerindo forte eficiência na geração de valor para o acionista, embora o retorno sobre o capital investido (ROIC) de 8,7% fique ligeiramente abaixo dos pares de 9,4%, o que indica que a alocação de capital total ainda tem espaço para otimização. Essa qualidade operacional é negociada a preços descontados, visto que o indicador preço sobre lucro (P/L) de 5,74 e o preço sobre valor patrimonial (P/VP) de 1,43 revelam que o mercado ainda não precifica totalmente a rentabilidade da empresa. No âmbito financeiro, a excelente relação entre rentabilidade e endividamento é evidenciada por uma relação dívida líquida sobre EBITDA de 1,5, que está muito abaixo da média setorial de 18,46, garantindo uma estrutura de capital extremamente saudável e uma liquidez corrente robusta de 4,12. Essa solidez financeira dá sustentabilidade ao expressivo dividendo distribuído (DY de 22,89%), uma vez que o baixo endividamento e a margem líquida saudável de 19,91% dão suporte para a manutenção de proventos robustos sem comprometer o caixa. Por outro lado, o crescimento histórico da companhia acende um sinal de alerta, dado que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos contraiu 30,3%, ficando severamente abaixo da média positiva do setor de 8,6%. Esse descompasso no crescimento reflete-se no checklist de critérios fundamentalistas da empresa, que atendeu a 5 dos 8 requisitos avaliados, penalizado justamente pelo ROIC abaixo dos pares, pela contração histórica de receita e por vendas recentes de insiders. Sob a ótica do valuation, as projeções de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 10,87 pelo modelo de Bazin até os otimistas R$ 35,64 pela fórmula de Lynch, resultando em uma média de R$ 18,73 e uma mediana de R$ 17,68. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 15,91, o papel apresenta um potencial de valorização (upside) de 46,8% em relação à cotação atual de R$ 10,84. Em suma, os principais pontos positivos da tese residem no endividamento sob controle, na rentabilidade patrimonial elevada e no retorno em dividendos fora da curva, enquanto os pontos negativos concentram-se na retração histórica da receita a longo prazo e no ROIC abaixo da média setorial.",,False,True,10.43,3.93,Em Alta,10.850000381469727,-0.0921680048870277,-42.887247555166894,True,False,False,sem sinal (Em Alta)
DIRR3,BOVA11+SMALL11+DIVO11,BOVA11,Consumo discricionário,65.21,64.37,70.0,,,0.9,,71.44,48.86,54.89,90.28,False,25,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.5,True,3795938560.0,6.97,2.56,13.53,12.12,36.78,26.14,9.99,17.73,5.09,0.6,0.83,4.18,1.16,1.22,84.48,8.6,5.04,5.44,1.01,82.45,14.5,10.3,16.95,12.6,-31.6,-7.9,13.84,13.85,-39.2,40.3,-14.9,10.3,16.88,-32.23,2.54,-16.4,-4.26,-0.59,1.49,0.64,0.06,11.600000381469727,False,False,False,10.042484212914452,17.925545302966068,21.219170772076122,13.02605449890067,29.672711311127603,24.98788260447246,10.418235091363288,9.844994760991913,17.142134819351572,15.475799900933369,13.928219910840033,8,True,3.0,20.070857351776404,47.77701944506016,n/d,2025-12-17,última,,,False,False,,,Lateral,11.470000267028809,1.13339242732724,-32.7843072624622,True,False,False,sem sinal (Lateral)
B3SA3,BOVA11,BOVA11,Produtos financeiros,64.87,64.55,66.66666666666667,,,0.4,,93.32,23.58,,37.5,False,26,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$16.00, preço 10.1% acima do pescoço; falta fechar acima e segurar",False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,87890272256.0,16.45,4.69,4.46,3.56,28.49,23.11,22.2,49.45,,,,,,1.39,58.55,33.0,13.81,9.25,0.57,63.98,35.97,11.68,19.55,50.7,-9.9,10.5,15.05,15.1,-27.8,35.2,33.6,13.18,19.55,16.27,2.22,21.7,-3.36,0.8,1.62,0.8,0.07,17.610000610351562,False,False,False,4.476704915881081,8.304287618959405,14.184346996179828,9.510016218183251,16.453198736726513,9.210923019562056,10.806986653578505,,9.044065637645591,8.75760531926073,7.881844787334657,4,True,3.2,-55.242223088274464,-48.64244563211837,2026-11-12,2026-06-25,última,,,False,False,,,Em Alta,17.3700008392334,1.3816911889611427,-12.08551249374159,True,False,False,sem sinal (Em Alta)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.39,61.05,70.0,,,0.8,,85.75,38.58,43.95,40.28,False,30,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14844338176.0,11.17,2.29,3.72,3.71,20.52,17.07,18.7,43.42,8.12,2.13,1.59,1.64,0.75,0.93,41.44,62.0,11.63,10.89,0.29,52.11,47.88,25.88,35.12,16.8,-13.9,3.8,28.69,29.2,-25.0,27.4,14.0,26.35,35.12,-3.33,1.72,5.3,-2.81,0.09,1.25,0.8,0.05,30.229999542236328,False,False,False,8.010859649219316,14.860144649301832,35.85922058501623,28.35208955014775,42.56130174580689,26.280073017375535,27.671503967909278,28.035275824740516,29.08851562004258,28.035275824740516,25.231748242266466,7,True,5.3,-16.53407666442891,-3.7759971534200854,2026-10-29,2026-07-01,última,,,False,False,,,Em Alta,30.350000381469727,-0.39538991013214897,-14.309598045571859,True,False,False,sem sinal (Em Alta)
BBSE3,BOVA11+DIVO11,BOVA11,Insurance,61.97,59.67,75.0,,1.3,0.3,,68.24,30.37,61.0,91.67,False,31,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,81940094976.0,8.91,7.52,11.04,12.8,84.38,83.67,0.0,87.93,,,,,,,114.04,-0.1,9.58,28.81,,55.04,44.96,28.18,42.21,49.8,0.0,16.4,32.78,33.15,-9.8,18.7,33.3,30.7,42.21,15.97,1.18,35.2,-1.8,1.48,0.56,0.52,0.05,42.209999084472656,True,True,False,38.5882161963602,56.18444278190045,49.26868580005787,24.46013386330575,,59.50416498381771,12.655555281058824,,50.886377440534055,52.726564290979155,47.45390786188124,4,True,1.5,12.42338045758833,20.55526781390784,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,42.15999984741211,0.11859401622749122,-1.7915320287683945,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.56,61.83,60.0,,,0.9,,75.3,52.05,66.32,16.67,False,32,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$23.54, preço 1.9% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.27,True,5431620096.0,9.33,1.72,3.02,1.98,18.4,21.98,17.32,18.56,6.15,1.1,0.89,4.19,0.4,0.62,18.43,0.4,7.23,10.38,1.73,37.54,62.46,20.42,35.35,13.1,-34.7,1.5,27.24,26.82,-42.2,38.4,-28.4,20.42,32.35,-45.73,2.42,-23.7,-3.82,-0.71,1.14,0.52,0.04,23.100000381469727,False,False,False,3.2598553343388788,6.04703164519862,32.80546677968637,27.35257394582387,42.029794255390165,10.853405399094557,29.95819985163813,15.137632523214954,,,,6,False,12.9,,,n/d,2025-12-22,última,,,False,False,,,Em Alta,23.760000228881836,-2.7777771088143166,-35.639350747809615,True,False,False,sem sinal (Em Alta)
TOTS3,BOVA11+SMALL11,BOVA11,Tecnologia de informação,60.95,57.59,80.0,,,0.5,,85.32,31.15,50.11,13.89,False,34,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$35.56, preço 2.1% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19848853504.0,14.02,3.66,2.04,1.39,26.12,14.98,23.37,21.63,8.0,2.09,1.25,1.84,0.92,0.93,19.47,269.5,16.44,7.39,1.0,42.41,54.01,27.05,47.43,28.7,-26.6,11.8,36.3,37.19,-43.0,38.4,-14.1,27.05,46.82,-31.43,2.42,-21.7,-3.47,-0.61,0.93,0.42,-0.03,34.810001373291016,False,False,False,3.4532021062732396,6.40568990713686,32.89818246762524,23.050521210811638,40.691501432752545,10.59424454785779,30.042868517604948,24.80473276832443,,,,6,False,11.8,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-1.8053579009157938,-26.998218217929313,True,False,False,sem sinal (Em Alta)
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,59.56,58.3,66.66666666666667,,,0.4,,60.91,44.4,,81.25,False,39,Fundo duplo,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,160377192448.0,8.61,1.67,8.08,9.45,19.36,17.48,0.38,214.29,,,,,,2.39,81.39,28.4,7.53,0.38,0.64,16.02,79.82,9.78,14.79,46.3,-3.2,8.2,12.8,12.34,-17.7,24.4,26.1,11.35,14.79,8.77,1.54,34.6,-2.3,1.11,1.23,0.88,0.05,14.3100004196167,False,False,True,9.662135557679969,13.479423280835228,16.56176600454664,17.900744516149416,21.69926299135142,17.129460339847707,8.204153586495828,,14.208196295727387,15.020594642690934,13.51853517842184,4,True,1.8,-5.53085407397953,-0.7114194332919488,n/d,2026-12-01,próxima,"A Itaúsa (ITSA4) apresenta-se como uma holding de forte apelo operacional no setor de serviços financeiros, destacando-se por uma rentabilidade sólida em que o ROE de 19,4% e o ROIC de 0,4% situam-se ambos acima dos pares do setor, os quais registram 18,8% e 0,1%, respectivamente. Essa qualidade superior convive com múltiplos de preço que sugerem um valuation misto, onde o P/L de 8,61 e o P/VP de 1,67 refletem uma relação equilibrada entre a geração de valor e o preço de tela, embora o indicador PEG de 2,39 sinalize que o crescimento recente já está parcialmente precificado. No âmbito do crescimento, a companhia supera seus pares com um robusto CAGR de receita de cinco anos de 28,4%, frente à média setorial de 20,8%, o que corrobora a eficiência de seu portfólio e valida o atendimento de cinco dos seis critérios do checklist de investimentos, falhando apenas na questão de vendas recentes por parte de insiders. A sustentabilidade dos proventos é um dos grandes atrativos do papel, visto que o dividend yield de 8,08% mostra-se coerente e amplamente suportado por uma margem líquida excepcional de 214,29%, garantindo que a distribuição de lucros ocorra sem comprometer a estrutura de capital da holding. Sob a ótica do valuation por múltiplos métodos de preço-teto, observa-se uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 9,66 por Bazin e R$ 13,48 por Gordon, até os mais otimistas R$ 17,90 por Graham e R$ 21,70 por Lynch, além do fluxo de caixa descontado em R$ 16,56. Essa disparidade resulta em uma média de R$ 14,21 e uma mediana de R$ 15,02, estabelecendo um preço-teto ajustado com margem de segurança de R$ 13,52 que, frente ao preço atual de R$ 14,31, aponta para um upside negativo de 5,5% em relação a essa métrica prudente. Graficamente, o ativo demonstra força técnica ao desenhar uma figura de fundo duplo em meio a uma tendência de alta no mercado. Como balanço final, os prós residem na rentabilidade acima da média, no forte histórico de crescimento de receita e no excelente score de dividendos de 81,0, ao passo que os contras concentram-se na ausência de margem de segurança imediata em relação ao preço-teto ajustado e no sinal de alerta emitido pelas transações de insiders.",Fundo duplo,True,False,,,Em Alta,13.949999809265137,2.5806495718549094,-4.742547740099345,True,True,True,Fundo duplo — rompeu pescoço ~R$14.14 (candidato)
BBDC3,BOVA11+DIVO11,BOVA11,Produtos financeiros,59.53,59.01,62.5,15.65,,0.4,,47.57,66.98,66.43,75.69,False,40,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,171650547712.0,6.76,0.96,8.94,8.73,14.13,11.35,0.0,26.07,,,,,,1.17,59.05,17.8,,1.07,,92.32,7.66,12.89,17.94,25.8,-9.6,4.5,15.27,15.42,-22.4,23.8,8.5,13.91,17.94,-8.83,1.5,17.4,-2.18,0.5,1.14,0.84,-0.05,16.209999084472656,False,False,False,10.113330316835478,18.236701952144358,30.885907529706504,30.183200238557728,34.821311668315246,25.411476851606814,15.12829521608077,,21.16185416257329,21.824089401875586,19.64168046168803,4,True,3.1,21.17015157948119,30.548151497700893,2026-11-04,2026-10-02,próxima,,,False,False,,,Lateral,15.8100004196167,2.53003576369073,-10.785463223856585,True,False,False,sem sinal (Lateral)
CMIN3,BOVA11+DIVO11+Wishlist,BOVA11,Materiais,59.42,64.61,30.0,,,1.0,,82.2,43.72,34.48,97.92,False,41,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.40, preço 4.8% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,36114239488.0,15.34,4.88,16.53,16.6,31.79,32.01,20.33,13.41,5.95,0.2,0.14,1.17,1.24,0.17,254.62,90.7,15.93,8.29,0.53,80.09,19.91,4.08,6.71,64.5,0.0,32.8,5.19,5.16,-34.6,39.3,32.3,4.08,6.71,14.97,2.48,15.2,-3.96,0.73,1.09,0.48,-0.08,6.710000038146973,False,False,False,7.955484177070394,14.757423148465582,5.79579533933816,3.6786730516782367,13.12255548529395,6.133333333333334,5.292764045735226,5.566546036737292,7.787821827206522,5.964564336335747,5.368107902702173,8,True,4.0,-19.99839236685572,16.062917778420747,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional no setor de materiais, registrando um ROE de 31,8% e um ROIC de 20,3%, ambos significativamente acima dos pares setoriais, que marcam 5,6% e 9,2%, respectivamente. Essa alta qualidade operacional, contudo, convive com múltiplos de preço esticados, evidenciados pelo P/L de 15,34 e pelo P/VP de 4,88, sugerindo que o mercado já precifica parte desse prêmio, embora o PEG de 0,17 aponte que o preço está atrativo quando ajustado ao forte crescimento. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento sob controle, visto que a relação Dívida Líquida/EBITDA de 0,2 está bem abaixo da média do setor de 1,76, garantindo folga financeira mesmo com uma relação Dívida/Patrimônio de 1,24 e liquidez corrente de 1,17. Esse balanço robusto e a alta geração de caixa sustentam um expressivo Dividend Yield de 16,53%, patamar que se mostra coerente com o lucro e a baixa alavancagem, posicionando a empresa como uma forte pagadora de proventos. O crescimento histórico da companhia é outro destaque, com um CAGR de receita em cinco anos de 90,7%, superando com folga a média setorial de 17,4%, o que se reflete no checklist de critérios fundamentalistas, no qual a empresa atende a 7 de 8 requisitos possíveis. Sob a ótica de valuation, a análise dos preços-teto revela uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 3,68 por Graham e R$ 5,80 por Fluxo de Caixa Descontado (DCF), até os otimistas R$ 13,12 por Lynch e R$ 14,76 por Gordon. Essa disparidade resulta em uma média de R$ 7,79 e uma mediana de R$ 5,96, sendo que o preço atual de R$ 6,71 situa-se acima do preço-teto ajustado com margem de segurança de R$ 5,37, indicando um upside negativo de 20% frente a esta métrica mais rigorosa. Como prós, destacam-se a rentabilidade excepcional, o endividamento muito abaixo dos pares, o crescimento acelerado e o provento robusto; como contras, pesam a margem líquida de 13,41% abaixo do sarrafo ideal de 15% e o valuation esticado perante os modelos mais conservadores de preço-teto.",,True,False,,,Em Alta,6.659999847412109,0.7507536318381636,-2.186590268921551,True,False,False,sem sinal (Em Alta)
