ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
GRND3,SMALL11,SMALL11,Consumo discricionário,66.27,65.61,70.0,,,0.9,,63.53,53.97,67.65,100.0,21,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3184624896.0,5.5,0.99,43.56,19.55,18.04,16.72,7.81,24.95,8.41,-3.59,2.05,0.02,,107.54,-24.5,4.71,2.66,2.01,29.93,70.07,3.43,4.92,2.9,-28.3,-12.6,0.75,0.47,3.5299999713897705,4.930212069643268,7.178388773400599,6.674909036809747,7.175745360545308,,5.269110193822403,1.7145714146750315,2.2411041197766064,5.578244925666322,5.972009615316075,5.374808653784468,6,True,4.2,52.260869613219604,58.0239368520491,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.7899999618530273,-6.860158128765159,-29.005563288272462,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.9%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.78,65.04,70.0,,,0.9,,70.02,69.45,56.55,48.61,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10771874816.0,7.56,1.09,8.13,4.36,14.41,11.89,23.53,9.35,2.04,0.59,1.69,0.32,0.78,32.94,3.2,6.55,6.22,1.29,46.72,53.28,11.21,16.05,0.0,-30.2,-21.0,1.45,0.67,11.210000038146973,3.4888432166479544,6.471804166881955,19.647156151514203,18.523486211706345,20.789637533725056,15.903912078054761,12.967890428754059,26.586082220536994,19.06969410404857,19.085321181610276,17.17678906344925,6,True,7.6,53.22737738624124,70.11323852948723,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-19.352515497894164,-32.10918018642279,True,False,False,sem sinal (Em Baixa; sem novo topo (-19.4%))
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.36,62.19,70.0,,,0.8,,87.25,39.87,45.02,39.58,25,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13125675008.0,9.89,2.03,4.2,3.71,20.52,17.07,18.7,43.42,7.41,2.13,1.64,0.75,0.76,36.66,62.0,10.1,10.89,0.29,52.11,47.88,25.11,35.12,6.4,-23.9,-10.3,1.26,0.81,26.729999542236328,7.077763626686879,13.12925152750416,35.81117228863814,28.297237874735444,45.14609887168727,26.5100841809614,29.29999119653692,22.73188555837369,28.70367449977672,28.297237874735444,25.4675140872619,7,True,6.4,-4.72310316720942,7.38374482357087,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-8.049536213117047,-24.230757826111294,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.94,63.46,60.0,,,0.9,,77.07,54.32,67.3,17.36,27,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.27,True,4907268608.0,8.41,1.55,3.34,1.97,18.4,21.98,17.32,18.56,5.56,0.97,4.19,0.38,0.56,16.57,9.5,6.52,10.2,1.73,37.54,62.46,20.42,35.35,2.2,-41.0,-11.3,1.13,0.52,20.8700008392334,2.9367064953864945,5.447590548941947,32.8807979928469,27.418890590448868,42.11223585302163,10.853405399094557,30.02699288403378,13.913750380213568,,,,6,False,14.3,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-8.625215850234047,-41.85252027163132,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
BBSE3,BOVA11,BOVA11,Insurance,62.26,60.01,75.0,,1.3,0.3,,68.12,31.94,61.0,91.67,28,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,71729135616.0,7.81,6.59,12.6,12.84,84.38,83.67,0.0,87.93,,,,,,100.26,-0.1,8.39,28.81,,55.04,44.96,28.02,40.52,31.9,-8.8,4.7,0.54,0.51,36.95000076293945,33.881313698076646,49.3311927443996,49.20358616319722,24.43078864231393,,59.50416498381771,12.638833258953133,,47.98006439737279,49.267389453798415,44.34065050841858,4,True,1.8,20.001758032145656,29.85132180429182,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.51827621459961,-8.80658257217376,-9.360040447562668,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.8%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,62.04,58.87,80.0,,,0.5,,87.02,32.76,50.29,14.58,29,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.61,True,17310490624.0,12.27,3.21,2.33,1.39,26.12,14.98,23.37,21.63,7.13,2.09,1.84,0.92,0.82,17.03,269.5,14.27,7.39,1.0,42.41,54.01,27.05,47.43,11.6,-36.3,-3.7,0.96,0.44,30.200000762939453,2.994405293038458,5.554621818586339,32.61206276356542,22.82566375689626,40.33591569247191,10.59424454785779,29.78158184446352,23.764385784197604,,,,6,False,13.5,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia da informação, o que é evidenciado por um retorno sobre o patrimônio líquido (ROE) de 26,1% e um retorno sobre o capital investido (ROIC) de 23,4%, ambos posicionados significativamente acima das médias setoriais de 9,1% e 13,4%, respectivamente. Essa destacada qualidade da empresa convive com múltiplos de valuation que sugerem um preço atrativo em relação ao seu crescimento, visto que o indicador preço/lucro (P/L) de 12,27 e o preço/valor patrimonial (P/VP) de 3,21 encontram respaldo em um índice PEG de apenas 0,82, sinalizando que o mercado não está cobrando caro pela expansão entregue. No âmbito financeiro, a excelente rentabilidade, traduzida em uma margem líquida de 21,63%, ajuda a sustentar uma estrutura de capital que, embora apresente uma relação de dívida líquida sobre EBITDA de 2,09 acima da média dos pares de 1,16, permanece em patamar controlado e com confortável liquidez corrente de 1,84. Por outro lado, o rendimento de dividendos (DY) de 2,33% mostra-se modesto, o que é coerente com uma estratégia corporativa que prioriza a retenção de lucros para reinvestimento interno e suporte ao endividamento, em vez de uma distribuição agressiva aos acionistas. Esse foco na reinvestimento reflete-se no extraordinário crescimento composto anual (CAGR) de receita nos últimos cinco anos de 269,5%, superando com folga a média setorial de 85,6%. No checklist de critérios fundamentalistas, a companhia atende a 6 de 8 requisitos, falhando apenas por possuir alavancagem superior à do setor e por registrar vendas de ações por parte de insiders. Sob a ótica de valuation, a análise dos preços-teto revela uma enorme dispersão entre as metodologias de cálculo, variando desde valores extremamente baixos nos modelos focados em dividendos, como Bazin a R$ 2,99 e Gordon a R$ 5,55, até patamares bem mais generosos em modelos de fluxo de caixa e crescimento, como o DCF a R$ 32,61 e o modelo de Lynch a R$ 40,34, situando a cotação atual de R$ 30,20 no meio desse amplo espectro de avaliações. Como balanço final, o ativo traz como pontos positivos a sua rentabilidade excepcional, o crescimento de receita muito acima dos pares e múltiplos de preço atraentes frente à sua expansão, enquanto os pontos negativos concentram-se no endividamento superior à média do setor, no baixo retorno em proventos e nas transações de venda por insiders.",Pivô de alta,True,False,,,Lateral,32.5099983215332,-7.10549885529741,-36.6660793295441,True,True,True,Pivô de alta
ISAE4,BOVA11,BOVA11,Serviços públicos,60.86,61.01,60.0,,,0.1,,61.52,54.21,60.65,76.39,32,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.7,True,18029457408.0,6.38,0.81,6.79,8.95,12.71,14.91,9.63,26.39,7.29,3.41,5.28,0.79,1.17,57.13,220.0,8.6,6.2,0.28,54.58,44.81,20.33,31.63,25.6,-19.2,-9.7,0.98,0.68,25.549999237060547,16.34171090811242,28.212854157809893,49.384615590822804,53.312531087691916,57.68087669734825,43.07345977371602,24.4145357017749,28.775797461145675,37.64954767230274,35.92462861743085,32.33216575568776,8,True,3.5,26.544683840105996,47.35635536807246,n/d,2026-04-20,última,,,False,False,,,Em Baixa,28.530000686645508,-10.44515029044446,-20.264402690331764,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.4%))
BBDC3,BOVA11,BOVA11,Produtos financeiros,60.66,60.34,62.5,15.65,,0.4,,51.12,66.48,66.43,74.31,33,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,158038196224.0,6.21,0.88,9.75,8.7,14.13,11.35,0.0,26.07,,,,,0.96,54.01,17.8,,1.07,,92.32,7.66,12.38,17.96,17.2,-19.2,-7.9,1.16,0.85,14.510000228881836,9.013861348647715,16.72071280174151,30.959340262912125,29.44228702326589,35.505391736976,25.56160606407151,15.786346193340773,,20.563880119343214,21.14115943290651,19.02704348961586,4,True,3.4,31.13055264977149,41.722121260971875,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.36358070373535,-11.327474764923517,-20.231791049675508,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
ITSA4,BOVA11,BOVA11,Financial Services,60.36,59.25,66.66666666666667,,,0.4,,61.3,47.33,,79.86,35,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,139979800576.0,7.71,1.49,10.48,9.4,19.36,17.48,0.38,214.29,,,,,1.45,72.46,28.4,6.57,0.38,0.64,16.02,79.82,9.45,14.81,32.2,-15.7,-6.6,1.24,0.88,12.489999771118164,8.384310493741406,14.264028243151413,19.685880920086422,17.47967551169941,23.862290970218197,17.415323811798775,9.757158202318346,,14.937385867194504,15.839676027475093,14.255708424727585,4,True,2.3,14.136979070987966,19.59476493935306,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-10.014411612839835,-17.011618303693677,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,59.88,57.21,75.0,15.95,,0.4,,59.17,38.79,70.71,67.36,36,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,429853016064.0,9.23,2.07,8.89,7.15,22.45,19.06,0.0,32.58,,,,,1.21,66.01,8.1,7.62,1.58,,92.99,6.67,32.62,48.43,19.6,-19.5,-6.5,1.18,0.86,39.0,19.92340348882989,36.95791347177944,55.98591549295774,42.322356667036,62.45957802893251,45.24078216427665,31.552804952779535,,39.52700365446093,41.09934781802805,36.989413036225244,4,True,2.8,-5.155351189166046,1.351291421694678,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-9.65948192220456,-19.950185126329355,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.7%))
