ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BBDC3,BOVA11,BOVA11,Produtos financeiros,61.31,60.37,66.66666666666667,15.65,,0.4,,51.13,66.58,66.43,74.31,32,Não,2,6,False,,True,,False,False,True,,True,True,4,6,False,False,False,,True,,True,False,True,,True,164137533440.0,6.45,0.91,9.38,8.7,14.13,0.0,26.07,,,,,1.04,56.08,17.8,15.069999694824219,8.735882371822266,15.433392190219337,27.51800116539823,29.505565935394454,34.814116113728936,17.229091909146607,15.433392190219337,13.890052971197404,3,True,3.1,-7.829772710825377,14.327088639981378,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.50238800048828,-8.679885030104007,-17.15321395065884,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,61.2,60.23,66.66666666666667,,,0.0,,53.69,81.96,60.87,34.03,33,Não,4,8,False,,True,,False,,True,True,False,True,4,6,True,True,False,False,False,True,True,False,True,0.9,True,8474993152.0,4.9,0.78,3.24,3.24,15.83,10.88,4.49,3.59,1.92,1.71,0.56,0.37,15.87,-25.0,3.680000066757202,0.7946324544654142,1.4038506695555655,8.845351634382391,8.928813345513769,12.434346843759165,,,,3,False,15.6,,,n/d,2025-11-21,última,,,False,False,,,Em Baixa,4.03000020980835,-8.6848666210812,-51.48199222230371,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
BBSE3,BOVA11,BOVA11,Insurance,61.18,60.21,66.66666666666667,,1.3,0.3,,68.46,32.13,61.0,91.67,34,Não,5,6,False,,True,,True,False,True,,False,True,4,6,True,True,False,,True,,True,True,True,,True,74213933056.0,8.08,6.82,17.41,12.84,84.38,0.0,87.93,,,,,,103.74,-0.1,38.22999954223633,32.72172404747667,46.405354103694194,44.73357282169869,24.428549704204542,,41.286883657623186,44.73357282169869,40.26021553952882,3,True,1.4,5.31053105310535,7.996034925424533,2026-11-03,2026-08-07,última,,,False,False,,,Lateral,40.51827621459961,-5.647517333273832,-6.22014774967119,True,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,60.92,59.06,71.42857142857143,,,0.0,,78.76,19.57,67.59,52.08,35,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,False,True,True,False,True,-0.18,True,235964186624.0,14.82,2.73,5.08,5.43,18.4,20.62,18.41,8.39,-0.57,1.02,0.03,4.13,80.49,24.6,15.479999542236328,5.604951254092664,7.632921336942053,9.483102124785189,11.54401220422509,9.422794753855287,8.737556334780056,9.422794753855287,8.480515278469758,5,True,2.1,-45.21630795058399,-43.555835961492676,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-4.029756059202305,-8.901980208949144,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,60.4,58.45,71.42857142857143,,,0.5,,87.32,32.7,47.62,14.58,36,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,True,False,True,False,True,1.31,True,18250528768.0,12.94,3.38,2.21,1.39,26.12,23.37,21.63,7.46,2.09,1.84,0.92,0.86,17.96,269.5,31.84000015258789,2.945530486780348,5.203770526645282,28.98025086874736,22.836988431701506,40.3232580827298,,,,3,False,13.7,,,2026-11-04,2026-06-16,última,"A Totvs (TOTS3) apresenta uma sólida eficiência operacional no setor de tecnologia da informação, sustentada por um ROE de 26,1% e um ROIC de 23,4% que se posicionam significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa elevada qualidade de retorno convive com múltiplos de preço que exigem cautela, uma vez que o P/L de 12,94 e o P/VP de 3,38 indicam que o mercado cobra um prêmio pelo papel, embora o PEG de 0,86 sugira que esse preço está condizente com o forte crescimento contratado. No âmbito financeiro, a excelente rentabilidade, traduzida em uma margem líquida de 21,63%, mitiga o risco do endividamento de 0,92 vezes o patrimônio líquido, o qual é bem suportado por uma confortável liquidez corrente de 1,84. Por outro lado, o dividendo de 2,21% mostra-se tímido, refletindo uma estratégia corporativa voltada à retenção de lucros para reinvestimento em detrimento de uma distribuição massiva, o que é sustentável dado o perfil de expansão da companhia. Esse foco no crescimento é comprovado pelo impressionante CAGR de receita de cinco anos de 269,5%, patamar que supera com folga a média setorial de 83,6% e ajuda a empresa a gabaritar seis dos sete critérios do checklist fundamentalista, falhando apenas na questão de vendas de ações por insiders. Sob a ótica do valuation, os métodos de preço-teto revelam uma enorme dispersão e apontam que o preço atual de R$ 31,84 está esticado frente às abordagens de fluxo de caixa e dividendos, com Bazin a R$ 2,95, Gordon a R$ 5,20, Graham a R$ 22,84 e DCF a R$ 28,98, encontrando margem de valorização apenas na métrica de Lynch, estabelecida em R$ 40,32. Em balanço, os prós da empresa concentram-se em sua extraordinária dominância de mercado, rentabilidade muito acima dos pares e forte ritmo de crescimento histórico, enquanto os contras residem no valuation esticado perante a maioria das fórmulas clássicas de preço-teto, no baixo retorno em dividendos e nas recentes transações de insiders.",,True,False,,,Em Alta,32.5099983215332,-2.0608988112482796,-33.22675520306747,True,False,False,sem sinal (Em Alta; sem novo topo (-2.1%))
ITSA4,BOVA11,BOVA11,Financial Services,60.12,58.97,66.66666666666667,,,0.4,,61.8,45.52,,79.86,37,Não,5,6,False,,True,,False,False,True,,True,True,4,6,True,True,True,,True,,True,False,True,,True,147040436224.0,8.1,1.57,9.98,9.4,19.36,0.38,203.02,,,,,1.75,76.12,11.2,13.119999885559082,8.219371674992905,12.431416310421152,16.332006514965585,17.451499721469013,22.71042279277337,12.327598166793214,12.431416310421152,11.188274679379038,3,True,2.0,-14.723515419434218,-6.039647299372685,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-5.475505926625479,-12.82565425853509,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.5%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,59.96,62.98,42.857142857142854,,,0.2,,60.27,59.9,84.3,40.28,38,Não,5,8,False,,True,,False,False,True,True,False,False,3,7,False,True,True,False,False,True,True,True,True,0.01,True,1984160896.0,8.22,0.87,8.65,3.81,10.63,12.15,13.82,4.84,0.05,2.66,0.25,1.13,31.35,-56.7,8.729999542236328,2.219760006001997,3.9215760106035282,12.50851515919236,15.484954903542091,11.800774571160002,13.26474821129815,12.50851515919236,11.257663643273125,3,True,7.0,28.953771289537713,51.94443192261811,n/d,2026-06-26,última,,,False,False,,,Em Baixa,9.1899995803833,-5.005441340050498,-38.87866842765243,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.0%))
CMIG4,BOVA11,BOVA11,Serviços públicos,59.9,57.87,71.42857142857143,,,0.0,,56.32,56.93,42.16,98.61,39,Não,5,8,False,,True,,True,False,True,True,False,True,5,7,True,True,False,False,False,True,True,True,True,0.63,True,30552084480.0,6.32,1.06,9.89,17.43,16.75,9.62,11.15,6.32,2.35,0.93,0.69,,110.13,-5.8,10.680000305175781,12.406793522010908,17.595088994851835,15.976985496810723,19.572714100255507,,16.387895528482243,16.78603724583128,15.107433521248153,4,True,1.6,41.45536600712205,53.44471030155571,2026-08-13,2026-06-24,última,,,False,False,,,Em Baixa,11.34000015258789,-5.820104396219882,-19.913940569957667,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
TEND3,SMALL11,SMALL11,Consumo discricionário,59.72,64.38,33.333333333333336,,,0.9,,78.17,57.59,53.17,41.67,41,Rompimento,5,8,False,,False,,False,,True,True,False,False,2,6,True,True,True,False,False,True,True,False,True,0.29,True,4023327232.0,6.95,2.62,2.51,3.86,37.61,14.39,12.08,4.76,0.47,1.96,0.79,0.46,26.81,-11.5,33.630001068115234,8.64801872222988,15.278166409272789,56.990889100243244,37.38308103949571,91.24752472736355,,,,4,False,10.6,,,2026-11-04,2025-12-26,última,"A Construtora Tenda (TEND3) apresenta uma dinâmica financeira intrigante, onde sua alta qualidade operacional contrasta com um valuation que parece descontado em múltiplos específicos. O retorno sobre o patrimônio líquido de 37,6% e o retorno sobre o capital investido de 14,4% situam-se acima dos pares do setor de consumo discricionário, revelando uma rentabilidade robusta que convive com um preço sobre lucro de apenas 6,95, embora o preço sobre valor patrimonial de 2,62 indique que o mercado já cobra um prêmio pelo seu patrimônio. Essa forte rentabilidade é sustentada por um endividamento extremamente controlado, visto que a relação entre dívida líquida e EBITDA de 0,47 está muito abaixo da média setorial de 2,84, garantindo uma sólida folga financeira e liquidez corrente confortável de 1,96. Por outro lado, o dividendo distribuído de 2,51% mostra-se modesto e altamente sustentável frente ao baixo endividamento e à forte geração de lucro, sugerindo que a companhia prioriza a retenção de caixa em detrimento de proventos agressivos. No quesito crescimento, a empresa acende um alerta ao registrar uma retração anual de 11,5% na receita nos últimos cinco anos, desempenho significativamente abaixo da média de expansão de 49,8% do setor. Esse descompasso histórico é refletido no checklist de critérios fundamentalistas, no qual a empresa atende a 5 dos 8 requisitos avaliados, sendo penalizada justamente pela contração de receita, margem líquida abaixo de 15% e movimentações recentes de insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos, variando desde os conservadores R$ 8,65 pelo modelo de Bazin e R$ 15,28 por Gordon — ambos limitados pelo baixo dividendo atual —, passando por R$ 37,38 na fórmula de Graham, até marcas otimistas de R$ 56,99 pelo fluxo de caixa descontado e R$ 91,25 pelo critério de Lynch, evidenciando que o potencial de valorização depende estritamente da premissa adotada. Em suma, TEND3 destaca-se positivamente por sua eficiência operacional superior, balanço desalavancado e valuation atraente pelo lado dos lucros, mas traz como contrapartida o desafio de reverter o encolhimento de sua receita no longo prazo e a ausência de uma política robusta de distribuição de proventos no curto prazo.",Rompimento,False,False,,,Em Baixa,33.45000076293945,0.5381174919888432,-11.360036148128906,True,True,True,"Rompimento (vol x1.0, +0.5% do topo, MM50>MM200)"
BBDC4,BOVA11,BOVA11,Produtos financeiros,59.38,58.1,66.66666666666667,15.65,,0.4,,51.13,58.07,66.43,72.92,42,Não,2,6,False,,True,,False,False,True,,True,True,4,6,False,False,False,,True,,True,False,True,,True,187118977024.0,7.35,1.04,9.05,8.32,14.13,0.0,26.07,,,,,1.34,61.18,17.8,17.18000030517578,9.534183193944532,15.854068523124765,25.912052063730126,29.47501854898534,32.277489498842975,17.100101260266474,15.854068523124765,14.268661670812289,3,True,2.7,-16.946091866403513,-0.46507010180457664,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.95059585571289,-9.343218355866846,-19.110966353150793,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,59.24,59.61,57.142857142857146,,,0.9,,45.18,79.44,58.19,77.78,43,Não,2,8,False,,True,,False,False,True,True,False,True,4,7,False,False,False,False,False,True,True,False,True,0.33,True,872974656.0,4.07,0.46,20.82,9.08,11.22,6.52,11.31,5.12,2.13,4.53,0.65,0.58,36.95,-39.4,4.559999942779541,2.7600547660374786,4.876096753332879,13.195741030156466,15.808110966224213,18.097830494249987,,,,3,False,6.6,,,n/d,2026-06-02,última,,,False,False,,,Em Baixa,5.110000133514404,-10.763212844704961,-46.548229326958726,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
SANB11,BOVA11,BOVA11,Produtos financeiros,59.22,57.91,66.66666666666667,14.99,,0.4,,53.79,61.72,57.0,68.75,44,Não,3,6,False,,True,,True,False,True,,True,False,4,6,True,False,False,,True,,True,False,True,,True,157174284288.0,7.08,1.11,7.89,7.32,15.69,0.0,28.66,,,,,0.94,51.82,49.8,29.270000457763672,14.281118144187625,25.22997538806481,48.691463410592426,49.52629840645571,61.511292309960396,29.40085231428162,25.22997538806481,22.70697784925833,3,True,3.4,-22.422352257820155,0.44705109146399025,n/d,2026-07-22,última,,,False,False,,,Lateral,29.479999542236328,-0.7123442596116303,-19.718214893323903,True,False,False,sem sinal (Lateral; sem novo topo (-0.7%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,58.9,61.73,42.857142857142854,,,0.9,,56.56,70.18,52.68,81.94,45,Pivô de alta,3,8,False,,True,,False,False,True,True,False,False,3,7,False,False,False,True,False,True,True,False,True,0.39,True,3146917120.0,6.31,0.71,12.71,9.76,11.26,10.15,17.93,3.31,1.18,2.18,0.77,1.46,61.56,-45.6,10.229999542236328,6.654078753640566,9.757197876674043,15.84864625493806,22.925721870918615,22.83431584250038,15.603992119734334,15.84864625493806,14.263781629444255,5,True,3.4,39.43091170780369,52.53169910038162,n/d,2026-05-19,última,"A PetroReconcavo (RECV3) apresenta um cenário de valuation atrativo que contrasta com seus desafios operacionais recentes, evidenciado por múltiplos de preço baixos que não refletem totalmente a atual compressão de rentabilidade. O Retorno sobre o Patrimônio Líquido (ROE) de 11,3% e o Retorno sobre o Capital Investido (ROIC) de 10,2% situam-se abaixo das médias setoriais de 16,2% e 13,8%, respectivamente, sugerindo uma eficiência na alocação de capital inferior à de seus pares, embora a companhia ainda sustente uma saudável margem líquida de 17,93%. Essa rentabilidade mais tímida convive com múltiplos de preço bastante descontados, como o Preço/Lucro (P/L) de 6,31 e o Preço/Valor Patrimonial (P/VP) de 0,71, indicando que o mercado precifica o papel com desconto, possivelmente penalizando a forte contração histórica de receita, cujo CAGR de cinco anos de -45,6% ficou severamente abaixo da expansão média de 22,4% observada no setor de energia. No âmbito financeiro, a relação Dívida/Patrimônio de 0,77 revela um endividamento controlado que, somado a uma robusta liquidez corrente de 2,18, confere segurança para a manutenção de um expressivo Dividend Yield (DY) de 12,71%. Este provento elevado mostra-se coerente com a geração de caixa atual, mas sua sustentabilidade futura exige atenção, dado que o checklist de critérios fundamentalistas revela fragilidades importantes, com a empresa atendendo a apenas 2 de 7 requisitos avaliados, falhando em superar a taxa Selic e a média setorial em termos de retornos. Sob a ótica do valuation, as estimativas de preço-teto exibem uma dispersão acentuada entre os métodos de fluxo de caixa e ativos tangíveis, variando desde os conservadores R$ 6,99 pelo método de Bazin e R$ 10,24 por Gordon, até os otimistas R$ 24,07 por Graham e R$ 23,97 por Lynch. A média dessas metodologias posiciona-se em R$ 16,38 e a mediana em R$ 16,64, resultando em um preço-teto ajustado com margem de segurança de R$ 14,97 que, frente à cotação atual de R$ 10,74, descortina um potencial de valorização de 39,4%. Em um balanço final, os principais prós da tese residem no valuation descontado, no robusto pagamento de dividendos e na sólida posição de liquidez de curto prazo, enquanto os contras concentram-se no histórico de encolhimento da receita, nos retornos abaixo da média setorial e no fraco desempenho no checklist de qualidade e crescimento.",Pivô de alta,False,False,,,Lateral,10.890000343322754,-6.060613225702127,-28.163128924980096,True,True,True,Pivô de alta
ITUB4,BOVA11,BOVA11,Produtos financeiros,58.22,56.73,66.66666666666667,15.95,,0.4,,59.13,36.96,70.71,67.36,46,Não,4,6,False,,True,,False,False,True,,True,True,4,6,True,True,False,,True,,True,False,True,,True,445504061440.0,9.56,2.15,8.58,7.15,22.45,0.0,32.58,,,,,1.35,68.39,8.1,40.41999816894531,19.27816035885111,34.058083300636966,49.79683642385174,42.29016430517824,60.248301714956845,34.37769336111327,34.058083300636966,30.65227497057327,3,True,2.6,-24.165570610729482,-14.948800300724264,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-6.370164736254802,-17.000378699728103,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.4%))
CMIN3,BOVA11,BOVA11,Materiais,57.97,63.16,28.571428571428573,,,1.0,,82.65,34.71,37.85,97.22,48,Não,6,8,False,,True,,False,False,True,False,False,False,2,7,True,True,True,False,False,True,True,True,True,0.07,True,29497298944.0,13.3,4.19,19.95,16.62,31.49,21.67,12.51,4.64,0.07,1.37,1.31,,221.01,-5.3,5.460000038146973,6.048775996839404,8.578264140972248,3.881339740036126,3.4693736271875264,,5.494438376258826,4.965057868437765,4.468552081593988,4,True,2.5,-18.15838735578955,0.6307387888506488,n/d,2026-04-17,última,,,False,False,,,Em Alta,5.980000019073486,-8.695651827223239,-14.324239252878023,True,False,False,sem sinal (Em Alta; sem novo topo (-8.7%))
CPFE3,BOVA11,BOVA11,Serviços públicos,57.75,57.86,57.142857142857146,,,0.0,,75.51,35.37,32.14,86.11,49,Não,6,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,False,False,True,True,True,True,1.4,True,51160100864.0,8.88,2.11,8.4,10.16,23.72,15.33,12.79,5.72,2.28,1.15,1.43,3.83,90.23,18.0,44.400001525878906,30.077370359935994,36.39609352061008,40.33607807228425,48.65489431610412,62.391089186474694,43.571105091081826,40.33607807228425,36.30247026505583,5,True,2.1,-18.237682393103892,-1.8668837979970543,2026-08-13,2026-04-30,última,,,False,False,,,Em Baixa,46.709999084472656,-4.945402705780911,-16.21350652969723,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
SBSP3,BOVA11,BOVA11,Serviços públicos,56.67,56.59,57.142857142857146,,,0.0,,77.5,38.91,47.11,25.69,53,Não,7,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,True,False,True,True,True,True,0.74,True,93368532992.0,10.72,2.14,2.55,2.57,19.97,13.3,22.03,8.3,2.14,1.74,1.18,0.74,27.51,15.4,26.549999237060547,4.542924365653575,8.025833045987982,29.169775281181778,26.29368723327258,42.20765422769429,,,,3,False,9.3,,,2026-08-12,2026-03-20,última,,,False,False,,,Em Baixa,29.290000915527344,-9.35473401441328,-24.825871678503486,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.4%))
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.61,55.34,57.142857142857146,,,0.7,,86.21,9.04,60.98,20.83,55,Não,6,8,False,,True,,False,False,True,True,False,True,4,7,True,True,True,True,False,True,True,False,True,-0.18,True,199847378944.0,31.97,10.6,4.21,2.33,33.16,24.33,15.58,20.77,-0.35,1.59,0.29,3.78,74.5,-2.1,47.630001068115234,7.399468855178761,13.072394977482478,17.546936757446964,12.272911415437529,16.069701540439766,13.2722827091971,13.072394977482478,11.765155479734231,5,True,2.4,-75.29885530989388,-72.13461597404432,2026-10-21,2026-06-22,última,"A WEG (WEGE3) consolida-se no setor de bens industriais como uma empresa de altíssima eficiência operacional, entregando um ROE de 33,2% e um ROIC de 24,3% que se posicionam muito acima das médias setoriais de 15,5% e 12,7%, respectivamente. Essa excepcional qualidade técnica e rentabilidade, contudo, convive com múltiplos de preço extremamente esticados, evidenciados pelo P/L de 31,97 e pelo P/VP de 10,6, o que sugere que o mercado cobra um prêmio elevado pela excelência da companhia. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital muito saudável, com uma relação dívida/patrimônio de apenas 0,29 e liquidez corrente de 1,59, indicando baixo endividamento e robusta capacidade de honrar compromissos. O dividend yield de 4,21% mostra-se coerente com a forte geração de caixa e com a margem líquida de 15,58%, embora o foco da empresa pareça ser o reinvestimento, dado que o retorno em proventos é moderado frente ao valuation esticado. Por outro lado, o crescimento recente acende um sinal de alerta, visto que o CAGR de receita de 5 anos recuou 2,1%, situando-se significativamente abaixo da média do setor, que expandiu 115,3%. No checklist de critérios fundamentalistas, a WEGE3 atende a 5 dos 7 requisitos avaliados, falhando justamente no crescimento frente aos pares e na existência de vendas por parte de insiders, embora cumpra com folga as exigências de rentabilidade, margem e tamanho de mercado. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde R$ 7,40 pelo modelo de Bazin até R$ 17,55 pelo fluxo de caixa descontado (DCF). Com uma média de R$ 13,27 e um preço-teto ajustado com margem de segurança de R$ 11,77, o preço atual de R$ 47,63 representa um expressivo upside negativo de -75,3% em relação a essa métrica de referência. Em suma, os principais prós do ativo residem em sua rentabilidade espetacular, robustez financeira e forte governança, enquanto os contras concentram-se no valuation severamente esticado em relação aos fundamentos históricos de preço-teto e no crescimento de receita abaixo da média de seus pares.",,False,True,49.82,-4.4,Em Alta,49.16999816894531,-3.1319852718699193,-12.260001349265636,True,False,False,sem sinal (Em Alta; sem novo topo (-3.1%))
